Afrika	África
Pilnametystė	Minoría de edad
Psichozė	Psicosis
Liaudies universitetas	Universidad Popular
Hererai	Herero
Čo Oju	Cho Oyu
Skrepi liga	Tembladera
SV Stuttgarter Kickers	Stuttgarter Kickers
FC Rot-Weiß Erfurt	FC Rot-Weiß Erfurt
Šrinagaras	Srinagar
Berlyno karališkieji rūmai	Palacio Real de Berlín
SV Waldhof Mannheim	Waldhof Mannheim
Šu	Shu (mitología)
Banatas	Banato
Zigota	Cigoto
Ragnarokas	Ragnarök
Naujoji pinakoteka (Miunchenas)	Neue Pinakothek
Zikuratas	Zigurat
Glücksgas-Stadion	Glücksgas-Stadion
Raudonoji kapela	Orquesta Roja
Konfederacija	Confederación
Wuppertaler SV	Wuppertaler SV
Cechų sistema	Gremio
Šv. Elena	Helena de Constantinopla
TNT	Trinitrotolueno
Reichsmaršalas	Reichsmarschall
Ramsaro konvencija	Convenio de Ramsar
Borisas Godunovas	Borís Godunov
Jachta	Yate
Baltoji pelėda	Bubo scandiacus
Meiseno marka	Margraviato de Meissen
Guanas	Guano
Hidroenergija	Energía hidráulica
Skaičių eilutės	Serie matemática
Veterinarija	Veterinaria
Apokrifas	Apócrifo (religión)
Vincenzo Bellini	Vincenzo Bellini
Absentas	Absenta
Užkarpatės sritis	Óblast de Zakarpatia
Čekai	Checos
Sakė	Sake
Dimitaras Berbatovas	Dimitar Berbatov
Situacijų komedija	Comedia de situación
Onomatopėja	Onomatopeya
Beratis	Berat
Dzinanas	Jinan
Gyvatėdis	Circaetus gallicus
Lauko špatas	Feldespato
Česteris	Chester
Pjautuvas ir kūjis	Hoz y martillo
Intelekto koeficientas	Cociente intelectual
Huko dėsnis	Ley de elasticidad de Hooke
Suomiai	Fineses
Kelio ženklas	Señales de tráfico
Subotica	Subotica
Kosta Rikos vėliava	Bandera de Costa Rica
Vakarų Graikijos periferija	Grecia Occidental
Klasicizmas	Clasicismo
Pelagijus I	Pelagio I
Dopaminas	Dopamina
Baglano provincija	Provincia de Baghlan
Javinis raganosis	Rhinoceros sondaicus
Mbombela	Nelspruit
Antrasis Kinijos-Japonijos karas	Segunda guerra sino-japonesa
Abotabadas	Abbottabad
Olimpinė liepsna	Llama olímpica
Šlapynė	Humedal
Čingdao	Qingdao
Nintendo DS	Nintendo DS
PlayStation Portable	PlayStation Portable
Pietų Afrikos Respublikos vyrų futbolo rinktinė	Selección de fútbol de Sudáfrica
Eric Cantona	Éric Cantona
Indianos Pacers	Indiana Pacers
Travian	Travian
Egzosfera	Exosfera
Srebrenicos žudynės	Masacre de Srebrenica
Konstancija Sicilietė	Constanza I de Sicilia
Eschatologija	Escatología
Gliese 581 C	Gliese 581 c
Australijos aborigenai	Aborigen australiano
Asai	Æsir
Junkeris (kandidatas)	Junker
Ahvazas	Ahvaz
Matilde Camus	Matilde Camus
Gabriel Batistuta	Gabriel Batistuta
Blakpulas	Blackpool
Gentoo Linux	Gentoo Linux
Lernos hidra	Hidra de Lerna
Revolveris	Revólver
Ayras	Montañas de Air
Operetė	Opereta
Liucijus II	Lucio II
Inocentas II	Inocencio II
Pavainikis	Bastardo (hijo)
Klemensas VIII	Clemente VIII
ISDN	Red Digital de Servicios Integrados
Ukrainos vyrų futbolo rinktinė	Selección de fútbol de Ucrania
Viza	Visa
Melodija	Melodía
Sputnik programa	Programa Sputnik
Stara Zagora	Stara Zagora
Philips	Philips
Kalibras	Calibre (armas de fuego)
Pasaulio Ekonomikos Forumas	Foro Económico Mundial
Carlos Slim	Carlos Slim
2010 m. jaunimo vasaros olimpinės žaidynės	Juegos Olímpicos de la Juventud de Singapur 2010
Stara Planina	Montes Balcanes
Helena Bonham Carter	Helena Bonham Carter
Plėšrūnas	Depredación
DOS	DOS
Trance muzika	Trance (música)
Kriss-Kross	Scrabble
Akordas	Acorde
Sumų sritis	Óblast de Sumy
Chalcedonas	Calcedonia
Loginis elementas	Puerta lógica
Adriano Leite Ribeiro	Adriano Leite Ribeiro
Amazonė (Venesuela)	Amazonas (Venezuela)
Agartala	Agartala
Pripetė (miestas)	Prípiat
Aidinas	Aydin
SSH	Secure Shell
Saravakas	Sarawak
Apsidė (architektūra)	Ábside
Boforto skalė	Escala de Beaufort
Paragvajaus vėliava	Bandera del Paraguay
Vapsvaėdis	Pernis apivorus
Jungtinė Arabų Respublika	República Árabe Unida
Maat	Maat
Origenas	Orígenes
Priamas	Príamo
Moduliacija	Modulación (telecomunicación)
Menora	Menorá
Kaminas	Chimenea
Bornmutas	Bournemouth
Vankuverio sala	Isla de Vancouver
Eugenika	Eugenesia
APEC	Foro de Cooperación Económica Asia-Pacífico
Avarua	Avarua
Parvati	Párvati
Goco sala	Gozo
Lenkijos herbas	Escudo de Polonia
Glosteris	Gloucester
Mikalojus I Didysis	Nicolás I (papa)
Nanteras	Nanterre
Taganrogas	Taganrog
Kalvarijos kalnas	Calvario
Nudegimas	Quemadura
Kašgaras	Kasgar
Agadiras	Agadir
Derlingasis pusmėnulis	Creciente Fértil
Sarah Jessica Parker	Sarah Jessica Parker
Chalkedono susirinkimas	Concilio de Calcedonia
Amasija	Amasya
Fengšui	Feng shui
Nekaltybė	Virginidad
Parodija	Parodia
Taubatė	Taubaté
Rytų blokas	Bloque del Este
WYSIWYG	WYSIWYG
Ruandos vėliava	Bandera de Ruanda
Palapinė	Tienda de campaña
Fenilalaninas	Fenilalanina
Balkonas	Balcón
Andoros herbas	Escudo de Andorra
Pusiaujo Gvinėjos vėliava	Bandera de Guinea Ecuatorial
Eritrėjos vėliava	Bandera de Eritrea
Imperatoriškasis Japonijos antspaudas	Emblema de la flor de crisantemo
Minesotos Timberwolves	Minnesota Timberwolves
Vengrijos vyrų futbolo rinktinė	Selección de fútbol de Hungría
Terminatorius 2: paskutinio teismo diena	Terminator 2: el juicio final
Japonijos vyrų futbolo rinktinė	Selección de fútbol de Japón
Jezdo provincija	Provincia de Yazd
Atumas	Atum
Ilamo provincija	Provincia de Ilam
Natiurmortas	Bodegón
Alec Baldwin	Alec Baldwin
Kumas	Qom (Irán)
Milla Jovovich	Milla Jovovich
Arakažu	Aracaju
Juokas	Risa
Nancy Pelosi	Nancy Pelosi
Islandijos himnas	Lofsöngur
Projektas	Proyecto
Teksaso respublika	República de Texas
Vandenilio sulfidas	Ácido sulfhídrico
Lėliukė	Pupa
Thomas Edward Lawrence	Thomas Edward Lawrence
Andų kondoras	Vultur gryphus
Arctic Monkeys	Arctic Monkeys
Ispanijos herbas	Escudo de España
Australijos himnas	Advance Australia Fair
Naujoji Ispanija	Virreinato de Nueva España
Naujoji Prancūzija	Nueva Francia
Edifício Itália	Edificio Italia
Techno	Techno
Telepatija	Telepatía
Ryanair	Ryanair
Čiba	Chiba (Chiba)
Gliukagonas	Glucagón
XXI pasaulio futbolo čempionatas	Copa Mundial de Fútbol de 2018
Jutos Jazz	Utah Jazz
Kalikstas II	Calixto II
Kūryba	Creatividad
Mangostaninė garcinija	Garcinia mangostana
Charkovo sritis	Óblast de Járkov
Dniepropetrovsko sritis	Óblast de Dnipropetrovsk
Lietas švinas (karinė operacija)	Conflicto de la Franja de Gaza de 2008-2009
Santa Krus de la Siera	Santa Cruz de la Sierra
Keblavikas	Keflavík
Club Atlético Boca Juniors	Club Atlético Boca Juniors
Geltonskruostis žaltys	Natrix natrix
Bitininkas (paukštis)	Merops apiaster
Rudoji antis	Tadorna ferruginea
Molepololė	Molepolole
Tirpumas	Solubilidad
Maunas	Maun
Šuolis į tolį	Salto de longitud
Ketonai	Cetona (química)
Saulės vainikas	Corona solar
Limfmazgis	Ganglio linfático
Kujaba	Cuiabá
Pyro pergalė	Victoria pírrica
Maskvos Didžioji Kunigaikštystė	Principado de Moscú
Stebuklas	Milagro
Kasandra	Casandra
Liberijos vėliava	Bandera de Liberia
Vėberis	Weber (unidad)
Tanzanijos vėliava	Bandera de Tanzania
Zambijos vėliava	Bandera de Zambia
Airiai	Pueblo irlandés
Ilgauodegė zylė	Aegithalos caudatus
Kosmogonija	Cosmogonía
Sergejus Koroliovas	Serguéi Koroliov
Anglų-Zanzibaro karas	Guerra anglo-zanzibariana
Drupal	Drupal
Mikalojus III	Nicolás III
Klemensas VI	Clemente VI
Meksikos herbas	Escudo Nacional de México
Bombonešis	Bombardero
Eterinis aliejus	Aceite esencial
Moldavijos TSR	República Socialista Soviética de Moldavia
Néstor Kirchner	Néstor Kirchner
Gimarainsas	Guimarães
Biologinis ginklas	Arma biológica
Seksologija	Sexología
Pataja	Pattaya
Palūkanos	Interés
Kendo	Kendō
Virtualus privatus tinklas	Red privada virtual
Denizlis	Denizli
Prancūzijos socialistų partija	Partido Socialista (Francia)
Robotika	Robótica
Obeliskas	Obelisco
Karūna	Corona (tocado)
Galacis	Galați
Klemensas III	Clemente III
Grizlis	Ursus arctos horribilis
Drava	Río Drava
Zlynas	Zlín
Isparta	Isparta
Softbolas	Sóftbol
Garvežys	Locomotora de vapor
Žaislų istorija	Toy Story
Medšarkiniai	Laniidae
Opalas	Ópalo
Autonominė nervų sistema	Sistema nervioso autónomo
Biodujos	Biogás
Kotoras	Kotor
Urugvajaus vėliava	Bandera de Uruguay
Popiežius Aleksandras II	Alejandro II (papa)
Anglijos vėliava	Bandera de Inglaterra
Gajanos vėliava	Bandera de Guyana
Kiklados	Cícladas
Joana (Kastilija)	Juana I de Castilla
Celestinas II	Celestino II
Vengrijos karalystė	Reino de Hungría
Juan Antonio Samaranch	Juan Antonio Samaranch
Dermatologija	Dermatología
Tiesioginė demokratija	Democracia directa
Tabu	Tabú
Tarpvyriausybinė klimato kaitos komisija	Grupo Intergubernamental de Expertos sobre el Cambio Climático
Filogenezė	Filogenia
Ivanas III	Iván III de Rusia
Blogger	Blogger
Ašurbanipalas	Asurbanipal
Lokautas (2012 filmas)	Lockout (película)
Nagardžuna	Nāgārjuna
Hasidinis judaizmas	Judaísmo jasídico
Benino karalystė	Reino de Benín
Dornbirnas	Dornbirn
Vašingtono metropolitenas	Metro de Washington
Nyredhaza	Nyíregyháza
Judžinas	Eugene (Oregón)
Thalía	Thalía
Pomona	Pomona
Londono vertybinių popierių birža	Bolsa de Londres
Administracinė teisė	Derecho administrativo
Agliutinacinė kalba	Lengua aglutinante
Žmonės	Homo (género)
Trasa Albert Park	Circuito de Albert Park
Oetzi	Ötzi
Vitantonio Liuzzi	Vitantonio Liuzzi
Pavel Nedvěd	Pavel Nedvěd
Takuma Sato	Takuma Satō
Kazuki Nakajima	Kazuki Nakajima
Sebastien Bourdais	Sébastien Bourdais
Sritis	Óblast
Sebastien Buemi	Sébastien Buemi
Trasa Imola	Autodromo Enzo e Dino Ferrari
Rytų Makedonijos ir Trakijos periferija	Macedonia Oriental y Tracia
Giminystė	Parentesco
Anthony Davidson	Anthony Davidson
British American Racing	British American Racing
Super Aguri F1	Super Aguri F1 Team
Jungtinių Tautų chartija	Carta de las Naciones Unidas
Benetton Formula	Benetton Formula
Chmelnyckio sritis	Óblast de Jmelnitski
Trasa Sakhir	Circuito Internacional de Baréin
Zaporožės sritis	Óblast de Zaporiyia
Sauber	Sauber F1 Team
Slovakai	Pueblo eslovaco
WilliamsF1	Williams Racing
Bio-Savaro dėsnis	Ley de Biot-Savart
Almanachas	Almanaque
Honda F1	Honda Racing F1
William Hogarth	William Hogarth
Nelson Piquet	Nelson Piquet
Abasas I Didysis	Abás el Grande
Jarno Trulli	Jarno Trulli
Estergomas	Esztergom
Jaime Alguersuari	Jaime Alguersuari
Trasa Hungaroring	Hungaroring
Kečkemėtas	Kecskemét
Trasa Shanghai	Circuito Internacional de Shanghái
Girnovė	Platalea leucorodia
2009 m. Malaizijos Grand Prix	Anexo:Gran Premio de Malasia de 2009
Viggo Mortensen	Viggo Mortensen
Jordan Grand Prix	Jordan Grand Prix
2008 m. Malaizijos Grand Prix	Anexo:Gran Premio de Malasia de 2008
Trumeno doktrina	Doctrina Truman
2008 m. Ispanijos Grand Prix	Anexo:Gran Premio de España de 2008
Keke Rosberg	Keke Rosberg
Bamijano provincija	Provincia de Bamiyan
2011 m. Monako Grand Prix	Anexo:Gran Premio de Mónaco de 2011
Armėnijos herbas	Escudo de Armenia
Tarptautinė Korėjos trasa	Circuito Internacional de Corea
Trasa Interlagos	Autódromo José Carlos Pace
Marina Bay Street Circuit	Circuito Urbano Marina Bay
Sakon Yamamoto	Sakon Yamamoto
Eddie Irvine	Eddie Irvine
Trasa Fuji	Fuji Speedway
Trasa Monaco	Circuito de Mónaco
Salės futbolas	Fútbol sala
Trasa Silverstone	Circuito de Silverstone
Trasa Catalunya	Circuito de Barcelona-Cataluña
Valensijos gatvių trasa	Circuito urbano de Valencia
Valentingumas	Valencia (química)
Oda Nobunaga	Oda Nobunaga
Trafalgaro mūšis	Batalla de Trafalgar
Moncos trasa	Autodromo Nazionale di Monza
HRT F1 Team	HRT F1 Team
Henry Morton Stanley	Henry Morton Stanley
Trasa Paul Ricard	Circuito Paul Ricard
Plataniniai	Platanaceae
Romanas Abramovičius	Román Abramóvich
Avis Doli	Oveja Dolly
Uelė	Río Uele
Trasa Jacarepagua	Autódromo Internacional Nelson Piquet
Mbomu	Río Bomu
Anklavas	Enclave
Koralas	Coral
Geležinkelio pervaža	Paso a nivel
Watkins Glen International Raceway	Watkins Glen International
Transformeriai (2007 filmas)	Transformers (película)
Stamford Bridge (stadionas)	Stamford Bridge (estadio)
AH-64 Apache	Boeing AH-64 Apache
Urano žiedai	Anillos de Urano
VLC media player	VLC media player
Žozefina Bogarnje	Josefina de Beauharnais
Elektros srovės lygintuvas	Rectificador
Čiužinys	Colchón
Paprastoji saulėgrąža	Helianthus annuus
Nakfa	Nakfa
Bandos jūra	Mar de Banda
Komptono sklaida	Efecto Compton
Urbonas III	Urbano III
Kanoja	Canoa
Pietų Chorasano provincija	Jorasán del Sur
Mark Blundell	Mark Blundell
Yves Saint Laurent (dizaineris)	Yves Saint Laurent
Avarija	Accidente
Apuokėlis	Otus scops
Trasa A1 Ring	Red Bull Ring
Ludovico Scarfiotti	Ludovico Scarfiotti
Lella Lombardi	Lella Lombardi
Trasa Mosport Park	Canadian Tire Motorsport Park
Maria Teresa de Filippis	Maria Teresa de Filippis
Trasa Reims-Gueux	Reims-Gueux
1993 m. Europos Grand Prix	Anexo:Gran Premio de Europa de 1993
Egipto himnas	Bilady, Bilady, Bilady
Rio Brankas	Rio Branco (Acre)
12,7×108 mm	12,7 × 108 mm
Kampinasas	Campinas
Grigalius XIV	Gregorio XIV
Urbonas VI	Urbano VI
Marakaibas	Maracaibo
Anglijos administracinis suskirstymas	Organización territorial de Inglaterra
Ašdodas	Asdod
Ubangis	Río Ubangui
12 val. Sebring lenktynės	12 Horas de Sebring
Didysis einis	Otis tarda
JAV herbas	Gran Sello de los Estados Unidos
Trasa Kyalami	Kyalami
Skrydis virš gegutės lizdo	One Flew Over the Cuckoo's Nest
Satledžas	Río Sutlej
Roger Bacon	Roger Bacon
I Singmanas	Syngman Rhee
Čeharmehalio ir Bachtiarijos provincija	Chahar Mahal y Bajtiarí
Suomijos herbas	Escudo de Finlandia
Kermanas	Kermán
Children Of Bodom	Children of Bodom
Pranašas Danielius	Daniel (profeta)
Robert Duvall	Robert Duvall
Kordobos kalifatas	Califato de Córdoba
Bananinė respublika	República bananera
Matthew Perry	Matthew Perry (actor)
Bhubanešvaras	Bhubaneshwar
Eurovizijos dainų konkursas 1956	Festival de la Canción de Eurovisión 1956
FIFA konfederacijų taurė	Copa FIFA Confederaciones
Ferrari F2012	Ferrari F2012
Abchazai	Abjasios
Alanija (Turkija)	Alanya
XII amžius pr. m. e.	Siglo XII a. C.
BlackBerry	BlackBerry
Menelajas	Menelao
Žapūra	Río Caquetá
Baso sąsiauris	Estrecho de Bass
Aragvaja	Río Araguaia
Odesos sritis	Óblast de Odesa
Agros fortas	Fuerte de Agra
Midlsbro	Middlesbrough
Indijos herbas	Emblema nacional de la India
Red Bull RB6	Red Bull RB6
Vandenilio peroksidas	Peróxido de hidrógeno
Larnaka	Lárnaca
Trintukas	Goma de borrar
Levanda	Lavandula
Kalcitas	Calcita
Pigmėjai	Pigmeo
Jevno Azefas	Yevno Azef
Nektaras	Néctar (botánica)
Nančangas	Nanchang
Franšizė	Franquicia
Patarškiniai	Numididae
Slėpynės	Escondite
Yochanan Vollach	Yochanan Vollach
Luhansko sritis	Óblast de Lugansk
Georges Cuvier	Georges Cuvier
Timinas	Timina
Aleksandras Ostrovskis	Aleksandr Ostrovski
Tokugava Iejasu	Tokugawa Ieyasu
Tyrrell Racing	Tyrrell Racing
Individualizmas	Individualismo
Jérôme d'Ambrosio	Jérôme d'Ambrosio
Taškas (skyrybos ženklas)	Punto (puntuación)
2009 m. Vengrijos Grand Prix	Anexo:Gran Premio de Hungría de 2009
2009 m. Kinijos Grand Prix	Anexo:Gran Premio de China de 2009
Ganos vyrų futbolo rinktinė	Selección de fútbol de Ghana
2009 m. Turkijos Grand Prix	Anexo:Gran Premio de Turquía de 2009
Paragvajaus vyrų futbolo rinktinė	Selección de fútbol de Paraguay
Čilės vyrų futbolo rinktinė	Selección de fútbol de Chile
McLaren	McLaren
Badgiso provincija	Provincia de Bādgīs
Osmanas II	Osman II
Suleimanas II	Suleiman II
Kenijos kalnas	Monte Kenia
Omar Bongo	Omar Bongo
Oka	Río Oká
Baltakaktė žąsis	Anser albifrons
Abiejų Tautų Respublika	República de las Dos Naciones
Kufra	Kufra
Michael Crichton	Michael Crichton
Džongli	Zhongli
Vinčesteris	Winchester
Glock 17	Pistola Glock
Vadžrajana	Vajrayāna
Chaim Weizmann	Jaim Weizmann
Londono olimpinis stadionas	Estadio Olímpico de Londres
Amianas Marcelinas	Amiano Marcelino
Pilypas III Narsusis	Felipe III de Francia
Jamie Carragher	Jamie Carragher
Koralų jūros salos	Islas del Mar del Coral
Slovėnijos vyrų futbolo rinktinė	Selección de fútbol de Eslovenia
Slidės	Tabla de esquí
T-34	T-34
FC Schaffhausen	FC Schaffhausen
Markas Junijus Brutas	Marco Junio Bruto
Piusis	Püssi
Idealiosios dujos	Gas ideal
Sulfatai	Sulfato
Heckler & Koch G36	Heckler & Koch G36
Tyra Banks	Tyra Banks
Hidžabas	Hiyab
Liturgija	Liturgia
Naujojo Orleano Pelicans	New Orleans Pelicans
Rafa	Rafah
Erikas Rudasis	Erik el Rojo
Hengduano kalnai	Montañas Hengduan
Pyras Epyrietis	Pirro de Epiro
Bušmėnai	San
Aldo Costa	Aldo Costa
Williams FW32	Williams FW32
Brawn BGP 001	Brawn BGP 001
Sauber C29	Sauber C29
Mercedes MGP W01	Mercedes MGP W01
Kutaisis	Kutaisi
Piterboras	Peterborough
JTO vėliava	Bandera de la Organización de las Naciones Unidas
Babaušis	Bogeyman
Bulonė-Bijankūras	Boulogne-Billancourt
Steven Chu	Steven Chu
Neriungris	Nériungri
FC Girondins de Bordeaux	FC Girondins de Burdeos
Duomenų išgavimas	Minería de datos
Argentinos himnas	Himno Nacional Argentino
Ástor Piazzolla	Astor Piazzolla
Porto Veljas	Porto Velho
Jamaikos vėliava	Bandera de Jamaica
Serbijos dinaras	Dinar serbio
Kataro vėliava	Bandera de Catar
Nikaragvos vėliava	Bandera de Nicaragua
Bulgarijos levas	Lev (moneda)
John Rawls	John Rawls
Eolas	Eolo
Tauro kalnai	Montes Tauro
Virkštelė	Cordón umbilical
Beşiktaş JK	Beşiktaş Jimnastik Kulübü
Rubikonas	Río Rubicón
Italijos karalystė (1861–1946)	Reino de Italia (1861-1946)
Montobanas	Montauban
Giacomo Leopardi	Giacomo Leopardi
Gomurys	Paladar
Bugatti Veyron	Bugatti Veyron
Teotihuakanas	Teotihuacan
Protingas sumanymas	Diseño inteligente
Nižnevartovskas	Nizhnevártovsk
Šiaurės Vietnamas	Vietnam del Norte
Humusas	Humus
Maggie Smith	Maggie Smith
Nižnekamskas	Nizhnekamsk
Egzorcizmas	Exorcismo
Fukingas	Fucking
Samuel L. Jackson	Samuel L. Jackson
Alisteris Kraulis	Aleister Crowley
Taro dykuma	Desierto de Thar
Markizo salos	Islas Marquesas
Karakumai	Desierto de Karakum
Giancarlo Fisichella	Giancarlo Fisichella
Tiras	Tyr
Kaukazo avarai	Ávaros caucásicos
Daniel Alves	Daniel Alves
Mercedes Grand Prix	Mercedes AMG F1 Team
Renault F1	Renault F1 Team
Bernie Ecclestone	Bernie Ecclestone
Ajaksas	Áyax el Grande
Stirling Moss	Stirling Moss
Vusteris (reikšmės)	Worcester
Indianapolio trasa	Indianapolis Motor Speedway
Katana	Katana
Trasa Sepang	Circuito Internacional de Sepang
Cosworth	Cosworth
Subaru	Subaru
Nintendo Entertainment System	Nintendo Entertainment System
Trasa Istanbul Park	Circuito de Estambul
Juan Pablo Montoya	Juan Pablo Montoya
Renault R30	Renault R30
Antipopiežius	Antipapa
Luca Badoer	Luca Badoer
Johnny Herbert	Johnny Herbert
Pasaulinė paroda	Exposición Universal
Spyker F1	Spyker F1 Team
Formulės 1 trasos	Anexo:Circuitos de Fórmula 1
Jean Alesi	Jean Alesi
Marc Gene	Marc Gené
Lucas Di Grassi	Lucas Di Grassi
Darren Fletcher	Darren Fletcher
Montefeltrai	Casa de Montefeltro
Veselinas Topalovas	Veselin Topalov
NK Dinamo Zagreb	Građanski Nogometni Klub Dinamo Zagreb
Stanislawa Walasiewicz	Stanisława Walasiewicz
Huverio užtvanka	Presa Hoover
Saris (drabužis)	Sari
I Europos futbolo čempionatas	Eurocopa 1960
David Coulthard	David Coulthard
Šluota	Escoba
Nelson Angelo Piquet	Nelson Piquet, Jr.
Mika Häkkinen	Mika Häkkinen
Jacques Villeneuve	Jacques Villeneuve
Piotras Kapica	Piotr Kapitsa
Peptidai	Péptido
Trasa Spa-Francorchamps	Circuito de Spa-Francorchamps
Formulės 1 pilotai	Anexo:Pilotos de Fórmula 1
2012 m. Monako Grand Prix	Anexo:Gran Premio de Mónaco de 2012
Lola Racing Cars	Lola Racing Cars
Rezonansas	Resonancia (mecánica)
2012 m. Europos Grand Prix	Anexo:Gran Premio de Europa de 2012
Trasa Montreal	Circuito Gilles Villeneuve
Ekologinė niša	Nicho ecológico
Formulės 1 čempionas	Campeonato Mundial de Pilotos de Fórmula 1
Trasa Zeltweg	Aeródromo de Zeltweg
Trasa East London	Circuito de East London
Trasa Zolder	Zolder
Trasa Yas Island	Circuito Yas Marina
Trasa Riverside	Riverside International Raceway
Naujoji Turkijos lira	Lira turca
Trasa Mont-Tremblant	Circuit Mont-Tremblant
Trasa Boavista	Circuito de Boavista
Trasa Magny-Cours	Circuito de Nevers Magny-Cours
Trasa Nivelles-Baulers	Nivelles-Baulers
Trasa Clermont-Ferrand	Circuit de Charade
Trasa Brands Hatch	Brands Hatch
Įcentrinė jėga	Fuerza centrípeta
Trasa Sebring	Sebring International Raceway
Circuito de Jerez	Circuito de Jerez
Guanakas	Lama guanicoe
Trasa Detroit	Circuito callejero de Detroit
Trasa Dijon-Prenois	Dijon-Prenois
Estorilio trasa	Autódromo do Estoril
Trasa Montjuic Park	Circuito de Montjuïc
Trasa Scandinavian Raceway	Scandinavian Raceway
Trasa Bremgarten	Circuito de Bremgarten
Romos katakombos	Catacumbas
Trasa Jarama	Circuito del Jarama
Trasa Pedralbes	Circuito de Pedralbes
Renault R29	Renault R29
Sinkretizmas	Sincretismo
Karun Chandhok	Karun Chandhok
Tarptautinė Budos trasa	Circuito Internacional de Buddh
2009 m. Monako Grand Prix	Anexo:Gran Premio de Mónaco de 2009
2010 m. Turkijos Grand Prix	Anexo:Gran Premio de Turquía de 2010
Ilja Repinas	Iliá Repin
2009 m. Ispanijos Grand Prix	Anexo:Gran Premio de España de 2009
P-38 Lightning	Lockheed P-38 Lightning
2010 m. Japonijos Grand Prix	Anexo:Gran Premio de Japón de 2010
2010 m. Europos Grand Prix	Anexo:Gran Premio de Europa de 2010
Kalniniai ožiai	Capra
2010 m. Monako Grand Prix	Anexo:Gran Premio de Mónaco de 2010
2009 m. Singapūro Grand Prix	Anexo:Gran Premio de Singapur de 2009
2009 m. Japonijos Grand Prix	Anexo:Gran Premio de Japón de 2009
2009 m. Europos Grand Prix	Anexo:Gran Premio de Europa de 2009
2009 m. Didžiosios Britanijos Grand Prix	Anexo:Gran Premio de Gran Bretaña de 2009
2010 m. Korėjos Grand Prix	Anexo:Gran Premio de Corea del Sur de 2010
2010 m. Didžiosios Britanijos Grand Prix	Anexo:Gran Premio de Gran Bretaña de 2010
2010 m. Malaizijos Grand Prix	Anexo:Gran Premio de Malasia de 2010
2010 m. Singapūro Grand Prix	Anexo:Gran Premio de Singapur de 2010
2010 m. Italijos Grand Prix	Anexo:Gran Premio de Italia de 2010
2010 m. Ispanijos Grand Prix	Anexo:Gran Premio de España de 2010
Boro teorija	Modelo atómico de Bohr
2010 m. Kinijos Grand Prix	Anexo:Gran Premio de China de 2010
2010 m. Vengrijos Grand Prix	Anexo:Gran Premio de Hungría de 2010
Tupolev Tu-154	Túpolev Tu-154
Vartininkas	Guardameta
FK Šahtar Donecʹk	FK Shajtar Donetsk
Forti	Forti
Infiltruoti	The Departed
Toleman	Toleman
Šv. Morkaus bazilika	Basílica de San Marcos
Tridento susirinkimas	Concilio de Trento
Džordžtaunas (Kaimanų salos)	George Town (Islas Caimán)
Cooper Car Company	Cooper Car Company
2012 m. Ispanijos Grand Prix	Anexo:Gran Premio de España de 2012
Mandriva Linux	Mandriva
FK Crvena Zvezda	Estrella Roja de Belgrado
2012 m. Malaizijos Grand Prix	Anexo:Gran Premio de Malasia de 2012
2012 m. Kinijos Grand Prix	Anexo:Gran Premio de China de 2012
British Racing Motors	British Racing Motors
Coventry Climax	Coventry Climax
Limpopo upė	Limpopo
Bronchitas	Bronquitis
Midvėjaus mūšis	Batalla de Midway
Ispanijos karalius	Anexo:Reyes de España
Jaguar Racing	Jaguar Racing
Audimo staklės	Telar
Syd Barrett	Syd Barrett
Kastilija	Castilla
Honorijus II	Honorio II
1950 m. Didžiosios Britanijos Grand Prix	Anexo:Gran Premio de Gran Bretaña de 1950
Puatjė mūšis (732 m.)	Batalla de Poitiers (732)
Bruce McLaren	Bruce McLaren
Dakija	Dacia
Trasa Zandvoort	Circuito de Zandvoort
Saugos automobilis	Auto de seguridad
Transcendentinis skaičius	Número trascendente
Vanwall	Vanwall
Mika Salo	Mika Salo
Skaitmeninė fotografija	Fotografía digital
Euboja	Eubea
Trasa Hermanos Rodrigues	Autódromo Hermanos Rodríguez
Glasnost	Glásnost
2012 m. Italijos Grand Prix	Anexo:Gran Premio de Italia de 2012
Brabham	Brabham Racing Organisation
Prost Grand Prix	Prost Grand Prix
Agronomija	Agronomía
Trasa Buenos Aires	Autódromo Oscar y Juan Gálvez
Brazilijos realas	Real brasileño
Vijay Mallya	Vijay Mallya
Santjago de Keretaras	Santiago de Querétaro
Bitėdis barsukas	Mellivora capensis
Blender	Blender
Trasa Rouen	Rouen-Les-Essarts
Ross Brawn	Ross Brawn
Agnetha Fältskog	Agnetha Fältskog
Delas	Delos
Andrea de Cesaris	Andrea de Cesaris
2012 m. Didžiosios Britanijos Grand Prix	Anexo:Gran Premio de Gran Bretaña de 2012
2012 m. Japonijos Grand Prix	Anexo:Gran Premio de Japón de 2012
Ben Kingsley	Ben Kingsley
Ferrari F10	Ferrari F10
Bulgarijos herbas	Escudo de Bulgaria
2012 m. Vengrijos Grand Prix	Anexo:Gran Premio de Hungría de 2012
2012 m. Singapūro Grand Prix	Anexo:Gran Premio de Singapur de 2012
Stefano Domenicali	Stefano Domenicali
Flavio Briatore	Flavio Briatore
Marussia F1	Marussia F1 Team
Franz Ferdinand (roko grupė)	Franz Ferdinand
Ferrari F2008	Ferrari F2008
Būlio algebra	Álgebra de Boole
Trasa TI	Circuito Internacional de Okayama
