Afrika	África
Allah	Alá
Sarah Clarke	Sarah Clarke
Alice Munro	Alice Munro
449 KK	449 a. C.
Hajj	Hajj
Miaka ya 450	Años 450
David Baltimore	David Baltimore
451 KK	451 a. C.
452 KK	452 a. C.
453 KK	453 a. C.
Mkoa wa Santa Cruz, Bolivia	Departamento de Santa Cruz
Mkoa wa Chuquisaca	Departamento de Chuquisaca
Malaika	Ángel
Shakivale	Buteo
John Walker	John E. Walker
455 KK	455 a. C.
TX	TX
OI	OI
Ziwa (maana)	Lake
VO	VO
Sudbury	Sudbury
Oak Park	Oak Park
Bayonne	Bayonne
FD	FD
JB	JB
JK	JK
Adili (fasihi)	Moraleja
Duluth	Duluth
457 KK	457 a. C.
UE	UE (desambiguación)
Lormont	Lormont
Historia ya Kanisa	Historia del cristianismo
458 KK	458 a. C.
Mkoa wa Pando	Departamento de Pando
459 KK	459 a. C.
460 KK	460 a. C.
Miaka ya 460	Años 460
Shelley Duvall	Shelley Duvall
461 KK	461 a. C.
462 KK	462 a. C.
463 KK	463 a. C.
Philip Hench	Philip Showalter Hench
464 KK	464 a. C.
Jimbo ya El Bayadh (Aljeria)	Provincia de El Bayadh
Jimbo ya Oum el-Bouaghi (Aljeria)	Provincia de Oum el-Bouaghi
Jimbo ya Ouargla (Aljeria)	Provincia de Ouargla
Jimbo ya Sidi Bel Abbes (Aljeria)	Provincia de Sidi Bel Abbes
Jimbo ya Jijel (Aljeria)	Provincia de Jijel
465 KK	465 a. C.
Jimbo ya Mila (Aljeria)	Provincia de Mila
Jimbo ya Guelma (Aljeria)	Provincia de Guelma
Villenave-d'Ornon	Villenave-d'Ornon
Saint-Chamond	Saint-Chamond
Nikkō, Tochigi	Nikkō (Tochigi)
466 KK	466 a. C.
Jimbo ya Tissemsilt (Aljeria)	Provincia de Tissemsilt
Jimbo ya Médéa (Aljeria)	Provincia de Médéa
Jimbo ya Tipasa (Aljeria)	Provincia de Tipasa
467 KK	467 a. C.
Ronald Norrish	Ronald George Wreyford Norrish
Margareta Maria Alacoque	Margarita María Alacoque
Elizabeti wa Ureno	Isabel de Portugal (santa)
Miramas	Miramas
Mbigili	Tribulus terrestris
468 KK	468 a. C.
Papa Stefano VII	Esteban VII
QU	Qu
Henry Taube	Henry Taube
Sienna Guillory	Sienna Guillory
Orly	Orly
Miaka ya 470	Años 470
Villiers-le-Bel	Villiers-le-Bel
471 KK	471 a. C.
Angela Merichi	Ángela de Mérici
472 KK	472 a. C.
Kiuno	Cintura
473 KK	473 a. C.
Kolumba	Columba de Iona
474 KK	474 a. C.
476 KK	476 a. C.
477 KK	477 a. C.
478 KK	478 a. C.
Marcel Pagnol	Marcel Pagnol
Closter, New Jersey	Closter
La Garenne-Colombes	La Garenne-Colombes
Vernon, Eure	Vernon (Eure)
Jimbo ya Boumerdès (Aljeria)	Provincia de Bumerdés
Jimbo ya Relizane (Aljeria)	Provincia de Relizan
Jimbo ya Souk Ahras (Aljeria)	Provincia de Souk Ahras
Jimbo ya Mascara (Aljeria)	Provincia de Muaskar
Nino wa Georgia	Ninó de Georgia
Jimbo ya El Tarf (Aljeria)	Provincia de El Tarf
Miaka ya 480	Años 480
Richmond, British Kolumbia	Richmond (Columbia Británica)
481 KK	481 a. C.
482 KK	482 a. C.
483 KK	483 a. C.
Lucía Etxebarria	Lucía Etxebarria
484 KK	484 a. C.
Elvira Lindo	Elvira Lindo
485 KK	485 a. C.
Ulf von Euler	Ulf von Euler
Bernardo Houssay	Bernardo Alberto Houssay
Jimbo ya Sétif (Aljeria)	Provincia de Sétif
486 KK	486 a. C.
487 KK	487 a. C.
Le Chesnay	Le Chesnay
488 KK	488 a. C.
Guyancourt	Guyancourt
Franconville, Val-d'Oise	Franconville (Valle del Oise)
489 KK	489 a. C.
Montfermeil	Montfermeil
Bondy	Bondy
Miaka ya 490	Años 490
Mbilimbi	Averrhoa bilimbi
Edward Tatum	Edward Lawrie Tatum
Martigues	Martigues
491 KK	491 a. C.
492 KK	492 a. C.
493 KK	493 a. C.
494 KK	494 a. C.
495 KK	495 a. C.
John Polanyi	John C. Polanyi
George Santayana	George Santayana
496 KK	496 a. C.
Reading, Pennsylvania	Reading (Pensilvania)
497 KK	497 a. C.
498 KK	498 a. C.
499 KK	499 a. C.
Mkoa wa Potosí	Departamento de Potosí
Voiron	Voiron
Grigny, Essonne	Grigny (Essonne)
Bezons	Bezons
Saint-Médard-en-Jalles	Saint-Médard-en-Jalles
Georg von Bekesy	Georg von Békésy
George Beadle	George Wells Beadle
Papa Stefano VI	Esteban VI
Frances Cabrini	Francisca Javiera Cabrini
Reiko Aylesworth	Reiko Aylesworth
Cherry Jones	Cherry Jones
Marisol Nichols	Marisol Nichols
Maria wa Bethania	María de Betania
Winnie Mandela	Winnie Madikizela
Rudolph Marcus	Rudolph Marcus
Jean Smart	Jean Smart
Michelle Forbes	Michelle Forbes
Romans-sur-Isère	Romans-sur-Isère
Makrina Mdogo	Macrina la Joven
Sherone Simpson	Sherone Simpson
Croix, Nord	Croix (Norte)
Annie Wersching	Annie Wersching
Graca Machel	Graça Machel
Moon Bloodgood	Moon Bloodgood
Ángeles Caso	Ángeles Caso
Gemma Galgani	Gema Galgani
Ermont	Ermont
Fransiska wa Roma	Francisca Romana
Anne Sullivan	Anne Sullivan
Molly Shannon	Molly Shannon
Leslie Hope	Leslie Hope
Rama Yade	Rama Yade
Veronika Giuliani	Verónica Giuliani
Someday (Mariah Carey song)	Someday (canción de Mariah Carey)
Pedro Santana Lopes	Pedro Santana Lopes
Mandelieu-la-Napoule	Mandelieu-la-Napoule
Penny Johnson Jerald	Penny Johnson Jerald
Nakuru	Nakuru
Alek Wek	Alek Wek
Timu ya Taifa ya Kandanda ya Kenya	Selección de fútbol de Kenia
Caterina Murino	Caterina Murino
Aleen Bailey	Aleen Bailey
Anjela wa Foligno	Ángela de Foligno
Katerina wa Genoa	Catalina de Génova
Polisario	Frente Polisario
Tatyana Ali	Tatyana Ali
Élancourt	Élancourt
500 KK	500 a. C.
Miaka ya 500	Años 500
501 KK	501 a. C.
Chatou	Chatou
502 KK	502 a. C.
Eaubonne	Eaubonne
Montigny-le-Bretonneux	Montigny-le-Bretonneux
Deadache	Deadache
503 KK	503 a. C.
Hénin-Beaumont	Hénin-Beaumont
Jimbo ya M'Sila (Aljeria)	Provincia de M'Sila
504 KK	504 a. C.
Joan Rivers	Joan Rivers
Goussainville, Val-d'Oise	Goussainville (Valle del Oise)
505 KK	505 a. C.
Montrouge	Montrouge
506 KK	506 a. C.
Villepinte, Seine-Saint-Denis	Villepinte (Sena-Saint Denis)
Wilaya ya Hadhramaut	Gobernación de Hadramaut
Mana	Maná (Biblia)
507 KK	507 a. C.
508 KK	508 a. C.
Orhan Pamuk	Orhan Pamuk
Fungo	Civettictis civetta
509 KK	509 a. C.
Miaka ya 50 KK	Años 50 a. C.
Şile	Şile
Miaka ya 510	Años 510
Wilaya ya Abyan	Gobernación de Abyan
Sanaa Lathan	Sanaa Lathan
Nyamko Sabuni	Nyamko Sabuni
512 KK	512 a. C.
Maria Magdalena wa Pazzi	María Magdalena de Pazzi
514 KK	514 a. C.
Ayo	Ayọ
515 KK	515 a. C.
Kochi	Kochi
Roger Guillemin	Roger Guillemin
518 KK	518 a. C.
519 KK	519 a. C.
520 KK	520 a. C.
Miaka ya 520	Años 520
Tremblay-en-France	Tremblay-en-France
Draveil	Draveil
Champs-sur-Marne	Champs-sur-Marne
Montgeron	Montgeron
Miaka ya 530	Años 530
Naperville, Illinois	Naperville
Les Pennes-Mirabeau	Les Pennes-Mirabeau
Yuan Lee	Yuan T. Lee
Dudley Herschbach	Dudley Robert Herschbach
Milima ya Lebanoni ndogo	Cordillera del Antilíbano
Marignane	Marignane
Morogoro (mji)	Morogoro
Miaka ya 540	Años 540
Changwon	Changwon
Julian Huxley	Julian Huxley
Adalbert wa Prague	Adalberto de Praga
Terence Hill	Terence Hill
Joseph Erlanger	Joseph Erlanger
Howard Temin	Howard Martin Temin
Carvin	Carvin
Mtaguso wa pili wa Laterano	II Concilio de Letrán
Miaka ya 550	Años 550
Yohane Maria Vianney	Juan María Vianney
Coudekerque-Branche	Coudekerque-Branche
Abiko, Chiba	Abiko (Chiba)
Olivet, Loiret	Olivet (Loiret)
Savigny-sur-Orge	Savigny-sur-Orge
Burnaby	Burnaby
Kitororo	Pogoniulus
Clearwater, Florida	Clearwater (Florida)
Tandu-shamba	Symphyla
Miaka ya 560	Años 560
Villeneuve-Saint-Georges	Villeneuve-Saint-Georges
Garges-lès-Gonesse	Garges-lès-Gonesse
Athis-Mons	Athis-Mons
Lambersart	Lambersart
Gorée	Isla de Gorea
Rosa wa Lima	Rosa de Lima (santa)
Vinsenti wa Paulo	Vicente de Paúl
Miaka ya 570	Años 570
Kigoma (mji)	Kigoma
Villemomble	Villemomble
Caluire-et-Cuire	Caluire-et-Cuire
La Garde, Var	La Garde (Var)
Miaka ya 580	Años 580
La Courneuve	La Courneuve
Taifa Stars	Selección de fútbol de Tanzania
Menelik II.	Menelik II
Miaka ya 580 KK	Años 580 a. C.
587 KK	587 a. C.
Mfalme Hezekia	Ezequías
Ngazija	Gran Comora
Charles Pedersen	Charles J. Pedersen
George Minot	George Richards Minot
590 KK	590 a. C.
Miaka ya 590	Años 590
Ross Turnbull	Ross Turnbull
Papa Stefano V	Esteban V (papa)
Mchekeshaji	Comediante
Dammarie-lès-Lys	Dammarie-lès-Lys
593 KK	593 a. C.
Ukristo wa Mashariki	Cristiandad oriental
Ethiopian Airlines	Ethiopian Airlines
Manabii Wadogo	Profeta menor
William Styron	William Styron
599 KK	599 a. C.
IX	Ix
Hugh Masekela	Hugh Masekela
Hafiz (maana)	Hafiz (desambiguación)
Ruthu	Ruth
Miaka ya 600	Años 600
Waoratori	Congregación del Oratorio de San Felipe Neri
604 KK	604 a. C.
606 KK	606 a. C.
607 KK	607 a. C.
Kaizer Chiefs F.C.	Kaizer Chiefs Football Club
Miaka ya 60 KK	Años 60 a. C.
Bridgewater	Bridgewater
OU	OU
Miaka ya 610	Años 610
UF	UF
PJ	PJ
CJ	CJ
P.Y.T. (Pretty Young Thing)	P.Y.T. (Pretty Young Thing)
Miaka ya 620	Años 620
Saint-Pierre, Réunion	Saint-Pierre (Reunión)
David Palmer	David Palmer (24)
Mikoa ya Bolivia	Departamentos de Bolivia
Miaka ya 800	Años 800
Fontès	Fontès
Kokoko-mlasamaki	Scotopelia
Garden City	Garden City
Orodha ya miji ya Jamhuri ya Kidemokrasia ya Kongo	Anexo:Localidades de la República Democrática del Congo
Nothing to Hide	Nada que ocultar
Miaka ya 630	Años 630
Knysna	Knysna
Miaka ya 640	Años 640
Bata mkia-ngumu	Oxyurinae
Just Stand Up!	Just Stand Up!
Park Ridge, New Jersey	Park Ridge (Nueva Jersey)
Sancaktepe	Sancaktepe
Maili	Milla
Miaka ya 650	Años 650
Viry-Châtillon	Viry-Châtillon
Malakoff	Malakoff
Kipwita	Phalaropus
Air Madagascar	Air Madagascar
Pierrefitte-sur-Seine	Pierrefitte-sur-Seine
Eddie Izzard	Eddie Izzard
Katharine Drexel	Katharine Drexel
Anoreksia	Anorexia (síntoma)
Miaka ya 660	Años 660
Margerita wa Cortona	Margarita de Cortona
Butterfly	Butterfly (álbum de Mariah Carey)
Michelle Dessler	Michelle Dessler
Ubadilishaji msimbo	Alternancia de código
Mvuke	Vapor (estado)
Miaka ya 670	Años 670
Verna Felton	Verna Felton
Les Lilas	Les Lilas
Kanisa Katoliki la Kisiria la Malankara	Iglesia católica siro-malankara
Orodha ya miji ya Alabama	Anexo:Localidades de Alabama
Iman (mwanafashoni)	Iman (modelo)
Loyal to the Game	Loyal to the Game
Chloe O'Brian	Chloe O'Brian
Kristine Sutherland	Kristine Sutherland
Uingereza (maana)	England (desambiguación)
Mzunguko wa moyo	Ciclo cardíaco
Saugus, Massachusetts	Saugus (Massachusetts)
Vyakula vya Ethiopia	Gastronomía de Etiopía
Say Somethin'	Say Somethin'
Mvumo wa Afrika	Borassus aethiopum
Naples, Florida	Naples (Florida)
OE	OE
XO	XO
Industry	Industry
RV	RV
Beverly	Beverly
HQ	HQ (desambiguación)
LM	LM
Miaka ya 690	Años 690
UU	UU
Black Sheep	Black Sheep (banda)
Peter Damian	Pedro Damián
Villiers-sur-Marne	Villiers-sur-Marne
Ladysmith Black Mambazo	Ladysmith Black Mambazo
Stains	Stains
Le Plessis-Robinson	Le Plessis-Robinson
Sannois	Sannois
Kuvuta moshi wa sigara inayotumiwa na mtu mwingine	Fumador pasivo
Uchawi	Brujería
Jamii:Makampuni ya Ujerumani	Categoría:Empresas de Alemania
Antjie Krog	Antjie Krog
Lincoln Burrows	Lincoln Burrows
Miaka ya 700	Años 700
Chuo Kikuu cha Makerere	Universidad Makerere
Majimbo ya Austria	Estados de Austria
Miaka ya 70	Años 70
Strictly 4 My N.I.G.G.A.Z.	Strictly 4 My N.I.G.G.A.Z.
Miaka ya 70 KK	Años 70 a. C.
Miaka ya 710	Años 710
Karaman	Karaman
Tewodros II	Teodoro II de Etiopía
Jam	Jam (canción)
Scotch Plains, New Jersey	Scotch Plains
Edie McClurg	Edie McClurg
Papa Alexander V	Alejandro V de Pisa
Orodha ya miji ya Maryland	Anexo:Localidades de Maryland
Miaka ya 720	Años 720
William Hanna	William Hanna
Orchestra Baobab	Orchestra Baobab
Makrina Mkubwa	Macrina la Mayor
Miaka ya 730	Años 730
Al Batinah	Batina
Miaka ya 740	Años 740
Nyaraka za Paulo	Epístolas paulinas
Gimba la kukaribia dunia	Objeto próximo a la Tierra
Mfupa	Hueso
Ugonjwa hatari wa moyo	Síndrome coronario agudo
Miaka ya 750	Años 750
Jimbo ya Bordj Bou Arréridj (Aljeria)	Provincia de Bordj Bou Arréridj
Efate	Éfaté
Miaka ya 760	Años 760
Wilaya ya Tébessa (Aljeria)	Provincia de Tébessa
Orodha ya miji ya Arkansas	Anexo:Localidades de Arkansas
Zuwakulu Kisigajiru	Trachyphonus erythrocephalus
Miaka ya 770	Años 770
Mkoa wa Isparta	Provincia de Isparta
Rosa wa Viterbo	Rosa de Viterbo
Screen Actors Guild Awards	Premios del Sindicato de Actores (Premios SAG)
Le Petit-Quevilly	Le Petit-Quevilly
Babaeski	Babaeski
Sultangazi	Sultangazi
Miaka ya 780	Años 780
Newport Beach, California	Newport Beach
Esenyurt	Esenyurt
Fontenay-aux-Roses	Fontenay-aux-Roses
Joué-lès-Tours	Joué-lès-Tours
Miaka ya 790	Años 790
Graveson	Graveson
Kindu	Kindu
Fresnes, Val-de-Marne	Fresnes (Valle del Marne)
Pamela Jelimo	Pamela Jelimo
Gwendolyn Brooks	Gwendolyn Brooks
Masahiko Kimura	Masahiko Kimura
Kismayu	Kismaayo
Lethbridge, Alberta	Lethbridge
Buru	Buru
Blagnac	Blagnac
Mkungu (mti)	Terminalia catappa
Scranton, Pennsylvania	Scranton (Pensilvania)
Kolwezi	Kolwezi
Orvault	Orvault
Miaka ya 80	Años 80
Malindi (Kenya)	Malindi
Funabashi, Chiba	Funabashi
Torsten Wiesel	Torsten Wiesel
Joseph Goldstein	Joseph Leonard Goldstein
Miaka ya 80 KK	Años 80 a. C.
Terry Crews	Terry Crews
Yosefu wa Arimataya	José de Arimatea
Miaka ya 810	Años 810
Nicholas Butler	Nicholas Murray Butler
Kietruski	Alfabeto etrusco
Mdudu Mkia-sahili	Protura
Marcq-en-Barœul	Marcq-en-Barœul
Deuil-la-Barre	Deuil-la-Barre
Gonesse	Gonesse
Alfred Hershey	Alfred Day Hershey
Abbotsford, British Kolumbia	Abbotsford
Moshi (mji)	Moshi
Miaka ya 820	Años 820
André Cournand	André Frédéric Cournand
Gerald Edelman	Gerald M. Edelman
Turnhout	Turnhout
Moheli	Mohéli
Dispur	Dispur
Miaka ya 830	Años 830
Mto Snake	Río Snake
Norman Angell	Norman Angell
Miaka ya 840	Años 840
Yasuhiro Yamashita	Yasuhiro Yamashita
Mkoa wa Çankırı	Provincia de Çankırı
Çatalca	Çatalca
Miaka ya 850	Años 850
Çayırlı	Çayırlı
Mkoa wa La Paz, Bolivia	Departamento de La Paz (Bolivia)
Lamu	Lamu (Kenia)
Çivril	Çivril
Chelles	Chelles (Sena y Marne)
Kari Wahlgren	Kari Wahlgren
Kristen Schaal	Kristen Schaal
Mkoa wa Çorum	Provincia de Çorum
Çıldır	Çıldır
Silika kadiri ya sufii	Eneagrama de la personalidad
Peter Tosh	Peter Tosh
Jonas Savimbi	Jonas Savimbi
Papias	Papías de Hierápolis
R. Kelly	R. Kelly
Diskografia	Discografía
Cascais	Cascaes
Tezi	Popa
Požega	Požega
Herbert Spencer Gasser	Herbert Spencer Gasser
Antonio Egas Moniz	António Egas Moniz
John Eccles	John Carew Eccles
George Whipple	George Hoyt Whipple
Roald Hoffmann	Roald Hoffmann
Kourou	Kourou
Alfonso Maria wa Liguori	Alfonso María de Ligorio
Hannibal Hamlin	Hannibal Hamlin
Kulungu pembe-nne	Tetracerus quadricornis
Ferdinand-Edouard Buisson	Ferdinand Buisson
Basmala	Basmala
Godfrey Hounsfield	Godfrey Newbold Hounsfield
Narita, Chiba	Narita (Chiba)
Rais wa Afrika ya Kusini	Anexo:Presidente de Sudáfrica
Saint-Herblain	Saint-Herblain
Houilles	Houilles
Paa (Bovidae)	Cephalophinae
Dionysius Exiguus	Dionisio el Exiguo
Niagara Falls, Ontario	Niagara Falls (Ontario)
Geoffrey Wilkinson	Geoffrey Wilkinson
Marcus Stephen	Marcus Stephen
Ris-Orangis	Ris-Orangis
Massy, Essonne	Massy (Essonne)
Wattrelos	Wattrelos
Loos, Nord	Loos (Norte)
Lacey Duvalle	Lacey Duvalle
Ozoir-la-Ferrière	Ozoir-la-Ferrière
ARIA Charts	Listas musicales de Australia
Entertainment Weekly	Entertainment Weekly
Eltville am Rhein	Eltville am Rhein
Herbert Grönemeyer	Herbert Grönemeyer
Music Box	Music Box
Combs-la-Ville	Combs-la-Ville
Saint-Gratien, Val-d'Oise	Saint-Gratien (Valle del Oise)
Bad (wimbo)	Bad (canción de Michael Jackson)
Rosny-sous-Bois	Rosny-sous-Bois
Saint-Michel-sur-Orge	Saint-Michel-sur-Orge
Taverny	Taverny
Taya (mnyama)	Ourebia ourebi
Mtopetope	Annona squamosa
Wade Williams	Wade Williams
Timu ya Taifa ya Kandanda ya Jibuti	Selección de fútbol de Yibuti
Wilaya ya Amran	Gobernación de 'Amran
Wilaya ya Adan	Gobernación de 'Adan
Wilaya ya Sadah	Gobernación de Sa'dah
Wilaya ya Al Mahrah	Gobernación de Al Mahrah
Wilaya ya Al Hudaydah	Gobernación de Al Hudayda
Vito Mannone	Vito Mannone
Miaka ya 900	Años 900
Eustokia Calafato	Eustaquia Calafato
90125	90125
Jim Varney	Jim Varney
Joe Mantegna	Joe Mantegna
H. Jon Benjamin	H. Jon Benjamin
Miaka ya 90	Años 90
Miaka ya 910	Años 910
Babati	Babati
Palm Jumeirah	Palma Jumeirah
Fugazi (muziki)	Fugazi
Wamisionari wa Afrika	Misioneros de África (Padres Blancos)
Kidaku	Melaenornis
Unexpected (Heroes)	Inesperado
Kaizari Ferdinand II	Fernando II
Uchumi wa Kenya	Economía de Kenia
Mkoa wa Estuaire	Provincia de Estuaire
Mkoa wa Osmaniye	Provincia de Osmaniye
Pittsburg, California	Pittsburg (California)
Heal the World	Heal the World
Miaka ya 410 KK	Años 410 a. C.
Englewood Cliffs, New Jersey	Englewood Cliffs
Dubai Desert Classic	Clásico del Desierto de Dubái
Yuda (babu)	Judá (patriarca)
Robert Mambo	Robert Mambo Mumba
Viwakilishi vya kuonesha	Demostrativo
Muungano wa Afrika	Panafricanismo
Westbury, New York	Westbury (Nueva York)
Orodha ya vitabu vya Biblia	Libros de la Biblia
Tupac: Resurrection (kibwagizo)	Tupac: Resurrection (banda sonora)
Nina Myers	Nina Myers
Kağıthane	Kağıthane
Lafayette, California	Lafayette (California)
Albany, Georgia	Albany (Georgia)
Duluth, Georgia	Duluth (Georgia)
Bingen am Rhein	Bingen
Manhasset, New York	Manhasset (Nueva York)
Tia Carrere	Tia Carrere
Rejista	Registro lingüístico
Westfield, New Jersey	Westfield (Nueva Jersey)
Gordy	Gordy
CM	Cm (desambiguación)
Magdalena wa Canossa	Magdalena de Canossa
Étienne Balibar	Étienne Balibar
Wilaya ya Rukungiri	Distrito de Rukungiri
Kiluwiluwi	Vanellinae
Yakobo Israeli	Jacob
Genesis (Heroes)	Génesis (Héroes)
John Abruzzi	John Abruzzi
EPMD	EPMD
Ö3 Austria Top 40	Ö3 Austria Top 40
RR	RR
JJ	JJ
Eduardo Duhalde	Eduardo Duhalde
Sam Shepard	Sam Shepard
Adewale Akinnuoye-Agbaje	Adewale Akinnuoye-Agbaje
AM	Am
Martin Landau	Martin Landau
Mads Mikkelsen	Mads Mikkelsen
Rodrigo Santoro	Rodrigo Santoro
Tite Kubo	Tite Kubo
Romulus	Romulus (desambiguación)
Gilbert	Gilbert
David Hubel	David Hunter Hubel
George Snell	George D. Snell
Arthur Kornberg	Arthur Kornberg
Michael Brown	Michael Stuart Brown
Harold Varmus	Harold Elliot Varmus
Sune Bergström	Sune Karl Bergström
Rodney Porter	Rodney Robert Porter
Daniel Nathans	Daniel Nathans
George Wald	George Wald
Bengt Samuelsson	Bengt Samuelsson
Alex Haley	Alex Haley
LL	LL (desambiguación)
Blake Clark	Blake Clark
Gianluca Ramazzotti	Gianluca Ramazzotti
Sezen Aksu	Sezen Aksu
Herode Agripa	Herodes Agripa I
Sirili wa Yerusalemu	Cirilo de Jerusalén
David Spade	David Spade
Roberto Bellarmino	Roberto Belarmino
Lloyd Banks	Lloyd Banks
Justin Long	Justin Long
Muhammad Ahmad ibn Abd Allah Al-Mahdi	Muhammad Ahmad
Djimon Hounsou	Djimon Hounsou
Theodor Seuss Geisel	Dr. Seuss
Method Man	Method Man
Pakomi	Pacomio
Edward Cummings	E. E. Cummings
Peyton Rous	Peyton Rous
Gabriel Obertan	Gabriel Obertan
Highland Park	Highland Park
William Rufus de Vane King	William R. King
Berkley	Berkley
Levi Parsons Morton	Levi P. Morton
Komei	Emperador Kōmei
Peter MacNicol	Peter MacNicol
AZ	AZ
A Tribe Called Quest	A Tribe Called Quest
Scream/Childhood	Scream/Childhood
You Are Not Alone	You Are Not Alone (canción de Michael Jackson)
You Rock My World	You Rock My World
Blood on the Dance Floor (wimbo)	Blood on the Dance Floor (canción)
Stranger in Moscow	Stranger in Moscow
Tony Yayo	Tony Yayo
Kilimanjaro	Kilimanjaro (desambiguación)
Omo	Proa
Ruiru	Ruiru
Ufahamu wa uwezo wa kushika mimba	Método Ogino-Knaus
Mapigano ya Adowa	Batalla de Adua
Catholic Encyclopedia	Enciclopedia Católica
Brea, California	Brea (California)
Tate Donovan	Tate Donovan
Lake Success, New York	Lake Success
Ngugi wa Thiongo	Ngũgĩ wa Thiong'o
Frederick Sumaye	Frederick Sumaye
Mkoa wa Moyen-Comoé	Moyen-Comoé
Middletown, New York	Middletown (condado de Orange, Nueva York)
Sayyid	Sayyid
Saint-Joseph, Réunion	Saint-Joseph (Reunión)
G-Unit	G-Unit
James Gandolfini	James Gandolfini
Konokono	Caracol
We Are the World	We Are the World
New England Revolution	New England Revolution
Mlima Meru	Monte Meru (Tanzania)
Mipango	Planeamiento
Tibesti	Tibesti
Mkoa wa Kagera	Región de Kagera
Mkoa wa Lindi	Región de Lindi
Mkoa wa Iringa	Región de Iringa
Kasubi	Tumbas de los reyes de Buganda en Kasubi
Michael Scofield	Michael Scofield
Al Jazirah, Sudan	Gezira
Al Qadarif (jimbo)	Gadarif (estado)
Bluu Nile, Sudan	Nilo Azul (estado)
Ja Rule	Ja Rule
Niels Jerne	Niels Kai Jerne
Haldan Hartline	Haldan Keffer Hartline
William Booth	William Booth
Frederick Robbins	Frederick C Robbins
Fat Joe	Fat Joe
Manucho	Manucho
Diego Cavalieri	Diego Cavalieri
Ice-T	Ice T
John Vane	John Robert Vane
Bahri	Jartum Norte
Kaskazini, Sudan	Norte (Sudán)
Bahari ya Shamu, Sudan	Mar Rojo (Sudán)
Thomas Weller	Thomas H. Weller
Jihadi ya Kiislamu ya Misri	Yihad Islámica
Harold Shipman	Harold Shipman
Jim Cummings	Jim Cummings
Aloysius Gonzaga	Luis Gonzaga
Will Sasso	Will Sasso
Coolio	Coolio
Yohane wa Kapestrano	Juan Capistrano
Khartoum (jimbo)	Jartum (estado)
Donnall Thomas	Edward Donnall Thomas
George Hitchings	George Herbert Hitchings
Dionysius Mwareopago	Dionisio Areopagita
Shaggy (msanii)	Shaggy (cantante)
William Wheeler	William A. Wheeler
Thomas Hendricks	Thomas A. Hendricks
George Mifflin Dallas	George Mifflin Dallas
Schuyler Colfax	Schuyler Colfax
Li Liweng	Li Liweng
Peter Dinklage	Peter Dinklage
Shane Dawson	Shane Dawson
Jeff Bennett	Jeff Bennett
Michael Bishop	John Michael Bishop
Watani alkuwait	Al-Nasheed Al-Watani
Nile nyeupe, Sudan	Nilo Blanco (Sudán)
Mbambakofi	Afzelia
Tandala	Tragelaphus
Jan P. Syse	Jan Peder Syse
Art Blakey	Art Blakey
Franco Nero	Franco Nero
Adlai Stevenson	Adlai Stevenson
Donnie Yen	Donnie Yen
Allen Johnson	Allen Johnson
Chiyonofuji Mitsugu	Chiyonofuji Mitsugu
Fefe	Hyparrhenia
Chris Diamantopoulos	Chris Diamantopoulos
Kasimir Mtakatifu	Casimiro el Santo
Lance Henriksen	Lance Henriksen
Captain Beefheart	Captain Beefheart
Bruno Mkartusi	Bruno de Colonia
Jeremy Davies	Jeremy Davies
Ninko	Emperador Ninkō
Sila	Silas
Dawda Jawara	Dawda Jawara
Robert Penn Warren	Robert Penn Warren
Joan Manuel Serrat	Joan Manuel Serrat
Yohane Baptista de La Salle	Juan Bautista de La Salle
John Enders	John Franklin Enders
Dickinson Richards	Dickinson W. Richards
Chris Hardwick	Chris Hardwick
Hifadhi ya Taifa ya Ziwa Nakuru	Parque Nacional Lago Nakuru
Yosia	Josías de Judá
Yeroboamu II	Jeroboam II
Martin de Porres	Martín de Porres
Henry Wilson	Henry Wilson
Salif Keïta	Salif Keïta
Agripa II	Herodes Agripa II
Abeli	Abel
Khachatur Abovyan	Khachatur Abovian
Willard Scott	Willard Scott
Lionel Hampton	Lionel Hampton
Carlos Bernard	Carlos Bernard
Yohane Kasiano	Juan Casiano
Mohamed Abdelaziz	Mohamed Abdelaziz
Paulo wa Tebe	Pablo de Tebas
Paul Tergat	Paul Tergat
Higashiyama	Emperador Higashiyama
Laurenti wa Brindisi	Lorenzo de Brindis
Casper Van Dien	Casper Van Dien
Alfred Deakin	Alfred Deakin
Kokaku	Emperador Kōkaku
Yosefu wa Kopertino	José de Cupertino
Reigen	Emperador Reigen
Wilfried Martens	Wilfried Martens
Momozono	Emperador Momozono
Fela Kuti	Fela Kuti
Sakuramachi	Emperador Sakuramachi
McDonald Mariga	McDonald Mariga
Anthony Anderson	Anthony Anderson
Go-Momozono	Emperador Go-Momozono
Robert Christgau	Robert Christgau
Chadli Bendjedid	Chadli Bendjedid
Mohamed Boudiaf	Mohammed Boudiaf
Nacer Barazite	Nacer Barazite
Hal Holbrook	Hal Holbrook
Nakamikado	Emperador Nakamikado
Richard Griffiths	Richard Griffiths
Donald Pleasence	Donald Pleasence
John Boyd-Orr	John Boyd Orr
Adem Ljajić	Adem Ljajić
Januari mfiadini	Jenaro (obispo)
Ben Okri	Ben Okri
Fransisko wa Paola	Francisco de Paula (santo)
Yohane IV	Juan IV de Etiopía
Sachsen-Weimar	Ducado de Sajonia-Weimar
Teko Modise	Teko Modise
Bernardino wa Siena	Bernardino de Siena
Thiais	Thiais
