Afrika	África
Elsas-Lotaringe	Territorio Imperial de Alsacia y Lorena
Johan die Blinde	Juan I de Bohemia
21 (album)	21 (álbum)
Estádio do Maracanã	Estadio Maracaná
Olga Konstantinowna van Rusland	Olga Konstantínova Románova
Saadbedding	Semillero
FC Carl Zeiss Jena	FC Carl Zeiss Jena
Joego-Slawiese Partisane	Partisanos yugoslavos
Sophie, Gravin van Wessex	Sofía de Wessex
Rotes Rathaus	Rotes Rathaus
Indonesiese Wikipedia	Wikipedia en indonesio
SC Rooiwit Essen	Rot-Weiss Essen
Scharnhorst	Scharnhorst (1939)
Kuldīga	Kuldīga
Sichote-Alin	Sijoté-Alín
Sergei Witte	Serguéi Witte
FIFA Sokker-Konfederasiebeker in 2005	Copa FIFA Confederaciones 2005
Gruppenführer	Gruppenführer
Paul van Griekeland	Pablo I de Grecia
Brigadeführer	Brigadeführer
TuS Koblenz	TuS Koblenz
Goue Berge van Altai	Montañas doradas de Altái
Johann Gottfried von Herder	Johann Gottfried Herder
Blumenau	Blumenau
Prinses Alice van die Verenigde Koninkryk	Alicia del Reino Unido
Made in Heaven	Made in Heaven
Huis van Sleeswyk-Holstein-Sonderburg-Glücksburg	Casa de Glücksburg
John Singer Sargent	John Singer Sargent
MiG-23	Mikoyan-Gurevich MiG-23
Détente	Détente
DAX	DAX
Brocken	Brocken
1. FC Maagdenburg	1. FC Magdeburg
Kortvin-ghieliemientjie	Barbus brevipinnis
Selonsroos	Nerium oleander
Amaryllidaceae	Amaryllidaceae
Duitse masels	Rubéola
Kronstadt	Kronstadt
Ards-skiereiland	Península de Ards
Crassulaceae	Crassulaceae
Iridaceae	Iridaceae
Geraniaceae	Geraniaceae
Almagest	Almagesto
Tenofovir	Tenofovir
Pous Clemens X	Clemente X
Pous Clemens IX	Clemente IX
Oleaceae	Oleaceae
Pous Benedictus XIII	Benedicto XIII (papa)
Tabletrekenaar	Tableta (computadora)
Aleksei Nawalni	Alekséi Navalny
Wysheid van Ben Sirag	Libro de la Sabiduría de Jesús ben Sira
Zygophyllaceae	Zygophyllaceae
Ebbehout	Ébano
Lythraceae	Lythraceae
Redrivier	Río Rojo (Misisipi)
Albrecht I van Brandenburg	Alberto I de Brandeburgo
Manowar	Manowar
Rio Tocantins	Río Tocantins
Rhamnaceae	Rhamnaceae
Lusern	Medicago sativa
Abodrite	Abroditas
Thymelaeaceae	Thymelaeaceae
Lys van botaniste volgens outeursafkorting	Anexo:Nombres botánicos según la abreviatura del autor
Messetoring	Messeturm
Keurvorstedom Sakse	Electorado de Sajonia
Verdrag van Parys (1763)	Tratado de París (1763)
Pensioen	Pensión
Nyctaginaceae	Nyctaginaceae
Boney M.	Boney M.
Treurwilger	Salix babylonica
Ulmaceae	Ulmaceae
Geskiedenis van die Aarde	Historia de la Tierra
Voyager Goue Plaat	Disco de oro de las Voyager
Etiologie	Etiología
Coffea	Coffea
Polygalaceae	Polygalaceae
Joeri Loezjkof	Yuri Luzhkov
Universidade Estadual de Feira de Santana	Universidad Estatal de Feira de Santana
Metronoom	Metrónomo
Reichenau (eiland)	Reichenau
Musaceae	Musaceae
Bromeliaceae	Bromeliaceae
Malvaceae	Malvaceae
Slag van Jutland	Batalla de Jutlandia
Myrtaceae	Myrtaceae
Henri Cartier-Bresson	Henri Cartier-Bresson
Rubiaceae	Rubiaceae
Moraceae	Moraceae
Euphorbiaceae	Euphorbiaceae
Mango-agtiges	Anacardiaceae
Selfbeskikking	Derecho de autodeterminación
Universiteit van Leiden	Universidad de Leiden
Freikorps	Freikorps
Christiaan X van Denemarke	Cristián X de Dinamarca
Oegriese tale	Lenguas ugrias
Raytheon	Raytheon
Ebenaceae	Ebenaceae
Commelinaceae	Commelinaceae
Gesneriaceae	Gesneriaceae
Eutrofikasie	Eutrofización
Chmelnitski	Jmelnitsky
Iwano-Frankifsk	Ivano-Frankivsk
Cherson	Jersón
Ternopil	Ternópil
Poltawa	Poltava
Soemi	Sumy
Pedro II van Brasilië	Pedro II de Brasil
Swiss International Air Lines	Swiss International Air Lines
Hipofise	Hipófisis
Britoniese tale	Lenguas britónicas
Eurolughawe Basel-Mulhouse-Freiburg	Aeropuerto de Basilea-Mulhouse-Friburgo
Bougainvillea	Bougainvillea
Joodse Museum in Berlyn	Museo Judío de Berlín
Jorge Semprún	Jorge Semprún
Runderpes	Peste bovina
Prins Edward, Hertog van Kent en Strathearn	Eduardo de Kent (1767-1820)
Mark van die DDR	Marco de la República Democrática Alemana
Barnsteenkamer	Cámara de Ámbar
Hohenzollern-Sigmaringen	Hohenzollern-Sigmaringen
FHM	FHM
Transrapid	Transrapid
SC Rooiwit Oberhausen	Rot-Weiß Oberhausen
Bückeburg	Bückeburg
Tsjerkasi	Cherkasy
Maria van Boergondië	María de Borgoña
Wir sind Helden	Wir sind Helden
Primulaceae	Primulaceae
Hibiskus	Hibiscus
Baltiese Duitsers	Alemanes del Báltico
Winnitsja	Vinnytsia
Caesalpinioideae	Caesalpinioideae
Podocarpaceae	Podocarpaceae
Asparagaceae	Asparagaceae
Huurkontrak	Contrato de arrendamiento
Huis van Hannover	Casa de Hannover
Kary Mullis	Kary Mullis
Proteaceae	Proteaceae
Yann Tiersen	Yann Tiersen
Nicobar-eilande	Islas Nicobar
Pergamonmuseum	Museo de Pérgamo
Kraft durch Freude	Kraft durch Freude
King's Lynn	King's Lynn
FSV Frankfurt	FSV Frankfurt
1. FC Saarbrücken	1. Fußball-Club Saarbrücken
KFC Uerdingen 05	KFC Uerdingen 05
Harslag	Casquería
95 stellings	Las 95 tesis
Commerzbank	Commerzbank
Hans van Denemarke	Juan I de Dinamarca
Waldemar II van Denemarke	Valdemar II de Dinamarca
Markgraaf	Margrave
Tegniese Universiteit van München	Universidad Técnica de Múnich
Piombino	Piombino
Holstein Kiel	Holstein Kiel
Toetmoses III	Tutmosis III
Spinasie	Beta vulgaris var. cicla
19de Dinastie van Egipte	Dinastía XIX de Egipto
Meerjarige plant	Planta perenne
Toetmoses I	Tutmosis I
Toetmoses IV	Tutmosis IV
Kremetart	Adansonia
Horemheb	Horemheb
Merneptah	Merenptah
Amenhotep II	Amenofis II
Ramallah	Ramala
SpVgg Unterhaching	SpVgg Unterhaching
Victoria-eiland	Isla Victoria (Canadá)
Prinses Beatrice van die Verenigde Koninkryk	Beatriz del Reino Unido
Alfred, Hertog van Sakse-Koburg en Gotha	Alfredo de Sajonia-Coburgo-Gotha
Bophuthatswana	Bofutatsuana
Kirowohrad	Kirovogrado
Little Mix	Little Mix
Gwalior	Gwalior
Wonderpeper	Pimenta dioica
Hugo Gunckel Lüer	Hugo Gunckel Luer
Salicaceae	Salicaceae
Gaeltacht	Gaeltacht
Kabelstutbrug	Puente atirantado
Begonia	Begonia
Rektum	Recto
.30-06 Springfield	.30-06 Springfield
Kanferboom	Cinnamomum camphora
James Ensor	James Ensor
Taunus	Cordillera del Taunus
Deliktereg	Responsabilidad extracontractual
Meliaceae	Meliaceae
Sapotaceae	Sapotaceae
The Reader	The Reader
Hermanse rietsanger	Acrocephalus scirpaceus
Brobergen	Brobergen
Universidade Federal da Bahia	Universidad Federal de Bahía
Centro Federal de Educação Tecnológica de Minas Gerais	Centro Federal de Educación Tecnológica de Minas Gerais
Karie	Eucalyptus diversicolor
Themis	Temis (mitología)
Filippynse See	Mar de Filipinas
Amplitude	Amplitud (física)
Hortensia	Hydrangea macrophylla
Garingboom	Agave sisalana
Santa Cruz, Kalifornië	Santa Cruz (California)
Genetiese manipulasie	Ingeniería genética
Arequipa	Arequipa
John Constable	John Constable
Morawiese kerk	Hermandad de Moravia
Lüderitz	Lüderitz
Arcadius	Arcadio
Louis Botha	Louis Botha
.cs	.cs
Bobbejaan	Papio
Capoeira	Capoeira
Sosialistiese Internasionaal	Internacional Socialista
Voedselketting	Cadena trófica
Albertville	Albertville
Vlag van Somalië	Bandera de Somalia
Saksiese Switserland	Suiza sajona
Swabiese Alb	Jura de Suabia
John Napier	John Napier
Harold Godwinson	Haroldo II de Inglaterra
Władysław Gomułka	Władysław Gomułka
Joseph Priestley	Joseph Priestley
Absolute magnitude	Magnitud absoluta
Knut	Knut (oso polar)
Barion	Barión
J.M.W. Turner	Joseph Mallord William Turner
Mauna Loa	Mauna Loa
Verenigde Oos-Indiese Kompanjie	Compañía Neerlandesa de las Indias Orientales
Cappuccino	Capuchino (gastronomía)
Anno Domini	Anno Dómini
Leeu (sterreteken)	Leo (astrología)
Olimpiese Somerspele	Juegos olímpicos de verano
Brabant	Ducado de Brabante
Vlag van Marokko	Bandera de Marruecos
Vlag van Kameroen	Bandera de Camerún
F-104 Starfighter	Lockheed F-104 Starfighter
Hipparchos	Hiparco de Nicea
Witrenoster	Ceratotherium simum
BFC Dynamo	Dynamo de Berlín
Murat III	Murad III
Kickers Offenbach	Kickers Offenbach
Augusto Roa Bastos	Augusto Roa Bastos
Tweeling	Gemelos (biología)
Vlag van Zimbabwe	Bandera de Zimbabue
Branderplankry	Surf
Ster van Betlehem	Campanula isophylla
Victoria Eugénie van Battenberg	Victoria Eugenia de Battenberg
Slag van die Falkland-eilande	Batalla de las Malvinas
Pous Pius III	Pío III
Ekonometrie	Econometría
Buffel	Syncerus caffer
Magneetsweeftrein	Tren de levitación magnética
Booker-prys	Premio Booker
Phu Bai Internasionale Lughawe	Aeropuerto de Phú Bài
Servikale kanker	Cáncer cervical
Pous Alexander III	Alejandro III (papa)
Opstand in die Warskou-ghetto	Levantamiento del gueto de Varsovia
Anna van Rusland	Ana de Rusia
Pous Honorius III	Honorio III
Hernán Crespo	Hernán Crespo
Pieter II van Rusland	Pedro II de Rusia
Vlag van Botswana	Bandera de Botsuana
Vlag van Suid-Afrika	Bandera de Sudáfrica
Vlag van Peru	Bandera del Perú
Vlag van Nieu-Seeland	Bandera de Nueva Zelanda
Vrystaat	Provincia del Estado Libre
Gehoor	Audición
Fatimidiese Kalifaat	Califato fatimí
Hendrik III van Engeland	Enrique III de Inglaterra
Dammam	Dammam
Konveksie	Convección
Hendrik VI van Engeland	Enrique VI de Inglaterra
Eduard IV van Engeland	Eduardo IV de Inglaterra
Karel VI van Frankryk	Carlos VI de Francia
Theodosius II van Bisantium	Teodosio II
Robert Kubica	Robert Kubica
Theophrastos	Teofrasto
Pous Callixtus III	Calixto III
Pous Marcellinus	Marcelino
Slag van Actium	Batalla de Accio
Vlag van Colombia	Bandera de Colombia
Gilbert Bécaud	Gilbert Bécaud
Telnet	Telnet
Rooireier	Ardea purpurea
Inverness	Inverness
Saint-Denis	Saint-Denis
Pous Eusebius	Eusebio (papa)
Burt Lancaster	Burt Lancaster
VfL Osnabrück	VfL Osnabrück
SC Paderborn 07	SC Paderborn 07
Jack Kerouac	Jack Kerouac
Prinses Helena van die Verenigde Koninkryk	Elena del Reino Unido
Prins Leopold, Hertog van Albany	Leopoldo de Albany
CONCACAF	Concacaf
Ordnungspolizei	Ordnungspolizei
Berlyn-Brandenburg Internasionale Lughawe	Aeropuerto de Berlín-Brandeburgo Willy Brandt
Prins Arthur, Hertog van Connaught en Strathearn	Arturo de Sajonia-Coburgo-Gotha
Rubberplant	Ficus elastica
Pous Innocentius IV	Inocencio IV
Rio Grande	Río Bravo
Salisbury	Salisbury
Tifus	Tifus
Vlag van Ghana	Bandera de Ghana
William Huggins	William Huggins
Valdivia	Valdivia
Torso	Tronco (anatomía)
Monument vir die vermoorde Jode van Europa	Monumento a los judíos de Europa asesinados
Medusa	Medusa (mitología)
Abdy	Abadía
Pachuca de Soto	Pachuca de Soto
FIFA Sokker-Wêreldbekertoernooi in 1962	Copa Mundial de Fútbol de 1962
Marek Edelman	Marek Edelman
Gambiërivier	Río Gambia
Sarcopterygii	Sarcopterygii
Vinkagtiges	Fringillidae
Homoniem	Homonimia
Hideki Tojo	Hideki Tōjō
Vlag van Chili	Bandera de Chile
Pous Gajus	Cayo (papa)
Keetmanshoop	Keetmanshoop
Adam Johann von Krusenstern	Adam Johann von Krusenstern
Pous Agapetus I	Agapito I
Pous Bonifatius I	Bonifacio I
Belgiese monargie	Monarquía de Bélgica
Pous Johannes I	Juan I (papa)
Pous Celestinus I	Celestino I
Pous Hormisdas	Hormisdas
Pous Simmachus	Símaco
Kirill Wladimirowitsj van Rusland	Cirilo Románov
SV Wacker Burghausen	SV Wacker Burghausen
Entalpie	Entalpía
Skroewedraaier	Destornillador
FC Sachsen Leipzig	FC Sachsen Leipzig
Geraamteplant	Monstera deliciosa
Passieblom	Passiflora caerulea
Diageo	Diageo
Prinses Louise, Hertogin van Argyll	Luisa del Reino Unido (1848-1939)
Begoniaceae	Begoniaceae
Formaldehied	Formaldehído
Fins-Wolgaïese tale	Lenguas fino-volgaicas
Burseraceae	Burseraceae
Capparaceae	Capparaceae
Fins-Permiese tale	Lenguas fino-pérmicas
Wildedadelboom	Phoenix reclinata
Lys van afhanklike gebiede	Territorio dependiente
Tamaricaceae	Tamaricaceae
Agapant	Agapanthus praecox
Swartoognooi	Thunbergia alata
Gleditsia	Gleditsia
Moeraseik	Quercus palustris
Kleinbloulelie	Agapanthus africanus
Clipperton	Isla Clipperton
Pittosporaceae	Pittosporaceae
Kokerboom	Aloe dichotoma
Escopetarre	Escopetarra
British National Party	Partido Nacional Británico
Sosiale sielkunde	Psicología social
Anglisisme	Anglicismo
Memelland	Territorio de Memel
Pous Innocentius VIII	Inocencio VIII
Bekennende Kirche	Iglesia Confesante
Kibboets	Kibutz
H1N1	Influenzavirus A subtipo H1N1
Curtisiaceae	Cornaceae
Eweknienetwerk	Peer-to-peer
Okeanos	Océano (mitología)
Swartstraler	Cuerpo negro
Georgiese alfabet	Alfabeto georgiano
Pous Siricius	Siricio
Goelag	Gulag
Reading	Reading
Permiese tale	Lenguas pérmicas
Permutasie	Permutación
Chemnitzer FC	Chemnitzer Fußballclub e.V.
California Institute of Technology	Instituto de Tecnología de California
Grondwater	Agua subterránea
ADSL	Línea de abonado digital asimétrica
Patrice Lumumba	Patrice Lumumba
Kathaar	Catarismo
Kreef (sterreteken)	Cáncer (astrología)
Fregat	Fragata
Multinasionale korporasie	Multinacional
Pous Gregorius X	Gregorio X
Geochemie	Geoquímica
Aspergersindroom	Síndrome de Asperger
Académie française	Academia Francesa
Mangifera	Mangifera
Tsjerkasi-oblast	Óblast de Cherkasy
Leica	Leica
Raducz	Raducz
Hendrik IV van Engeland	Enrique IV de Inglaterra
Selim II	Selim II
Audi A3	Audi A3
Koninkryk van Groot-Brittanje	Reino de Gran Bretaña
Choefoe	Keops
Lecythidaceae	Lecythidaceae
Skoppensboer (dood)	Muerte (personificación)
Erik van Pommere	Erico de Pomerania
Kromme	Curva
Pous Pius IV	Pío IV
1 Makkabeërs	Libro I de los Macabeos
Mechelen	Malinas
Pentateug	Pentateuco
Vlag van Ethiopië	Bandera de Etiopía
Pous Felix IV	Félix IV
Pous Miltiades	Melquíades
Pous Benedictus VIII	Benedicto VIII
Waterdraer (sterreteken)	Acuario (astrología)
Samoa-eilande	Archipiélago de Samoa
Pous Gelasius I	Gelasio I
Kransaalwyn	Aloe arborescens
1. FC Heidenheim 1846	1. FC Heidenheim 1846
Jefferson Davis	Jefferson Davis
Kuopio	Kuopio
1. FC Lokomotive Leipzig	1. FC Lokomotive Leipzig
Internasionale Styl	Estilo Internacional
Lady Jane Grey	Juana Grey
Taalkundige geslag	Género gramatical
1. FC Schweinfurt 05	1. FC Schweinfurt 05
Sirte	Sirte
Allahabad	Allahabad
Gini-koëffisiënt	Coeficiente de Gini
Mehmet VI	Mehmed VI
Oskemen	Öskemen
Onkologie	Oncología
Ultraklank	Ultrasonido
Pous Zosimus	Zósimo (papa)
Pelagius	Pelagio
Jean-Bédel Bokassa	Jean-Bédel Bokassa
Vlag van Irak	Bandera de Irak
Vlag van Tunisië	Bandera de Túnez
Heilige Graal	Grial
Catharina van Aragon	Catalina de Aragón
Rooibloekom	Eucalyptus camaldulensis
Atlas	Atlas (cartografía)
Mausoleum	Mausoleo
Dezhou	Dezhou
Euklidiese meetkunde	Geometría euclidiana
Meiose	Meiosis
Pous Eutichianus	Eutiquiano
Vlag van Kambodja	Bandera de Camboya
Vlag van Kuba	Bandera de Cuba
David Kalakaua	Kalakaua
Saint-Malo	Saint-Malo
Diffusie	Difusión (física)
Cherson-oblast	Óblast de Jersón
Vlag van die Republiek van die Kongo	Bandera de la República del Congo
Pipet	Pipeta
Pous Sixtus IV	Sixto IV
ENB-stadion	Estadio Soccer City
Grys rifhaai	Carcharhinus amblyrhynchos
Derry	Derry
DDT	DDT
Erelegioen	Legión de Honor
Sater	Sátiro
Ringgit	Ringgit
Nie-winsgewende organisasie	Organización sin ánimo de lucro
Mount Vinson	Macizo Vinson
Pous Benedictus II	Benedicto II
Sintetiese klavier	Sintetizador
Kópavogur	Kópavogur
Lys van gebiede in Berlyn	Distritos y localidades de Berlín
Paaseier	Huevo de Pascua
Bartolomeusnag	Matanza de San Bartolomé
Adonis	Adonis
Droese	Drusos
Bul (sterreteken)	Tauro (astrología)
Plein van die Hemelse Vrede	Plaza de Tiananmén
Lwif-oblast	Óblast de Leópolis
Kawasaki	Kawasaki (Kanagawa)
Steenbok (sterreteken)	Capricornio (astrología)
Speltoetser	Corrector ortográfico
Lukas Papadimos	Lukás Papadimos
Swaardvis	Xiphias gladius
Tagtigjarige Oorlog	Guerra de los Ochenta Años
Arcangelo Corelli	Arcangelo Corelli
Omnivoor	Omnívoro
Onderwerp (Grammatika)	Sujeto (gramática)
Vlag van die Demokratiese Republiek van die Kongo	Bandera de la República Democrática del Congo
Kerrie	Curry
Commiphora	Commiphora myrrha
Plagiaat	Plagio
Makoto Hasebe	Makoto Hasebe
The Wall Street Journal	The Wall Street Journal
Geelhout	Podocarpus latifolius
Gagausië	Gagauzia
Slag van Gallipoli	Batalla de Galípoli
Astrolabium	Astrolabio
Nike	Niké
Elektrisiën	Electricista
Parallaks	Paralaje
Skildkliervergroting	Bocio
Lughawe Lien Khuong	Aeropuerto Lien Khuong
Kim Young-sam	Kim Young Sam
Maywood, Illinois	Maywood (Illinois)
Oos-Friesland	Frisia oriental
Lens, Pas-de-Calais	Lens (Paso de Calais)
Drie koninkryke van Korea	Tres Reinos de Corea
Hiperbool	Hipérbola
Pampoen	Calabaza gigante
Torpedo	Torpedo
Mainau	Mainau
Helen Suzman	Helen Suzman
Haithabu	Hedeby
Francistown	Francistown
Vergasser	Carburador
Tikrit	Tikrit
Pen	Pluma (escritura)
Eudicots	Eudicotyledoneae
Kommutatiewe bewerking	Conmutatividad
Groot Sunda-eilande	Islas mayores de la Sonda
Noet	Nut
Vlag van Guinee	Bandera de Guinea
Carlo Goldoni	Carlo Goldoni
Vlag van Venezuela	Bandera de Venezuela
Vlag van Ecuador	Bandera de Ecuador
Vlag van Koeweit	Bandera de Kuwait
Robert E. Lee	Robert E. Lee
Pous Bonifatius IX	Bonifacio IX
Pous Johannes XXII	Juan XXII
Anabaptisme	Anabaptismo
Cassini-Huygens	Cassini-Huygens
Kasstelsel	Caché (informática)
Traagheidsmoment	Momento de inercia
Organiese landbou	Agricultura ecológica
Mikrobeheerder	Microcontrolador
Hoogspring	Salto de altura
Live (musiekgroep)	Live (banda)
Penelope (mitologie)	Penélope
Vlag van die Sentraal-Afrikaanse Republiek	Bandera de la República Centroafricana
Brits-Antarktiese Gebied	Territorio Antártico Británico
Geosentries	Teoría geocéntrica
Vlag van Tsjad	Bandera de Chad
Vlag van Namibië	Bandera de Namibia
Seegolf	Ola
Britse Lugmag	Royal Air Force
Vlag van Broenei	Bandera de Brunéi
Vlag van Kenia	Bandera de Kenia
Bruinwindswael	Apus pallidus
Hesperide	Hespérides
Spioenasie	Espionaje
Noordwes	Provincia del Noroeste
Fort Lauderdale	Fort Lauderdale
Bajezid II	Beyazid II
Xenofobie	Xenofobia
Lelystad	Lelystad
Komsomol	Komsomol
XHTML	XHTML
Zane Kirchner	Zane Kirchner
FIFA Sokker-Wêreldbekertoernooi in 1974	Copa Mundial de Fútbol de 1974
Antille	Antillas
Toepassingsagteware	Aplicación informática
RGB-kleurmodel	RGB
Die krap met die goue knypers	El cangrejo de las pinzas de oro
Infeksie	Infección
Adolfo Suárez Madrid–Barajas Lughawe	Aeropuerto de Madrid-Barajas
Billings, Montana	Billings (Montana)
Mu isamaa, mu õnn ja rõõm	Mu isamaa, mu õnn ja rõõm
Cachoeira do Sul	Cachoeira do Sul
Europese Vryhandelsvereniging	Asociación Europea de Libre Comercio
FIFA Sokker-Konfederasiebeker in 1997	Copa FIFA Confederaciones 1997
Philipp Otto Runge	Philipp Otto Runge
Ramsay MacDonald	Ramsay MacDonald
Winnitsja-oblast	Óblast de Vinnytsia
Herbert Henry Asquith	Herbert Henry Asquith
Belgiese nasionale sokkerspan	Selección de fútbol de Bélgica
Europese baars	Perca fluviatilis
Van der Waals radius	Radio de Van der Waals
Hertog	Duque
Mikel John Obi	Obi Mikel
Basse-Terre	Basse-Terre
Onderneming	Corporación
Pous Gregorius IV	Gregorio IV
Pous Sixtus III	Sixto III
Molotofbom	Cóctel mólotov
Stereotipe	Estereotipo
Jeuksiekte	Sarna
National Geographic Society	National Geographic Society
Kindermishandeling	Maltrato infantil
39ste Oscar-toekenningsaand	Anexo:Premios Óscar de 1966
Langhium	Langhiense
Reinheitsgebot	Ley de pureza de 1516
Sider	Sidra
Kweekhuisgas	Gas de efecto invernadero
Botaniese tuin	Jardín botánico
Kroate	Pueblo croata
Jon Voight	Jon Voight
Eredivisie	Eredivisie
Pous Eugenius IV	Eugenio IV
Paleis van Kultuur en Wetenskap	Palacio de la Cultura y la Ciencia
Michail Kalasjnikof	Mijaíl Kaláshnikov
Lemba	Lemba (tribu)
Pous Eugenius III	Eugenio III
Perestroika	Perestroika
Koolstofkringloop	Ciclo del carbono
Gore Vidal	Gore Vidal
Hydro-Québec	Hydro-Québec
Wolhinië-oblast	Óblast de Volinia
Tsjernihif-oblast	Óblast de Chernihiv
Mayonnaise	Mayonesa
Biodiesel	Biodiésel
Pous Innocentius IX	Inocencio IX
Alizée	Alizée
Anglesey	Anglesey
Hongersnood	Hambruna
Ptolemeus I Soter	Ptolomeo I
CAF	Confederación Africana de Fútbol
Baardwalvis	Mysticeti
Hapax	Hápax
Geb	Geb
Nedersaksies	Bajo sajón
Mese	Paridae
Santiago Calatrava	Santiago Calatrava
Europese tortelduif	Streptopelia turtur
Sopron	Sopron
Hargeisa	Hargeisa
Francois Pienaar	Francois Pienaar
Eksponensiële funksie	Función exponencial
Plinius die jongere	Plinio el Joven
Pous Valentinus	Valentín (papa)
Pous Vigilius	Vigilio
Pous Johannes II	Juan II (papa)
Pous Simplicius	Simplicio (papa)
Sekretarisvoël	Sagittarius serpentarius
Mehmet I	Mehmed I
Ibrahim	Ibrahim I
Tobolsk	Tobolsk
Cabinda (provinsie)	Cabinda
Gangreen	Gangrena
Kazachstanse Sosialistiese Sowjetrepubliek	República Socialista Soviética de Kazajistán
Sterreswerm	Cúmulo estelar
Brittany Murphy	Brittany Murphy
Tsjerniftsi-oblast	Óblast de Chernivtsi
Maceió	Maceió
Vlag van Sierra Leone	Bandera de Sierra Leona
Vlag van die Comore-eilande	Bandera de las Comoras
Vlag van Panama	Bandera de Panamá
Handskoen	Guante
Nephthys	Neftis
Nara, Nara	Nara (Nara)
Cabo da Roca	Cabo de la Roca
Vlag van Belize	Bandera de Belice
Protagoras	Protágoras
Pous Innocentius VI	Inocencio VI
Pous Benedictus XI	Benedicto XI
Pous Urbanus IV	Urbano IV
Waterstofbinding	Enlace por puente de hidrógeno
Mengsel	Mezcla
ENIAC	ENIAC
Unified Modeling Language	Lenguaje unificado de modelado
Edifício Altino Arantes	Edificio Altino Arantes
Oksimoron	Oxímoron
Sebrahaai	Stegostoma fasciatum
11de eeu v.C.	Siglo XI a. C.
Poltawa-oblast	Óblast de Poltava
Sweedse Wikipedia	Wikipedia en sueco
Ajax	Ajax
Karveel	Carabela
Pous Gregorius XI	Gregorio XI
Pous Martinus V	Martín V
Byebrood	Pan de abeja
Siemens	Siemens (unidad)
Scuderia Ferrari	Scuderia Ferrari
Vlag van Mali	Bandera de Malí
Jacques Lacan	Jacques Lacan
Vlag van São Tomé en Príncipe	Bandera de Santo Tomé y Príncipe
Pous Julius III	Julio III
Pous Alexander IV	Alejandro IV (papa)
EP	Extended play
Rinkhals	Hemachatus haemachatus
Lake Tahoe	Lago Tahoe
Athelstan van Engeland	Athelstan
Medici	Médici
Universiteit van Londen	Universidad de Londres
Kiëf-oblast	Óblast de Kiev
Chromatografie	Cromatografía
Vlag van Jordanië	Bandera de Jordania
Patogeen	Agente biológico patógeno
Republiek van die Sewe Verenigde Nederlande	Provincias Unidas de los Países Bajos
Herero	Herero
Gendarmenmarkt	Gendarmenmarkt
Stuttgarter Kickers	Stuttgarter Kickers
FC Rooiwit Erfurt	FC Rot-Weiß Erfurt
Staatsbibliothek zu Berlin	Biblioteca Estatal de Berlín
Evangeliese Kerk in Duitsland	Iglesia Evangélica en Alemania
Slag van Szentgotthárd (1664)	Batalla de San Gotardo (1664)
Paralimpiese Somerspele 1972	Juegos Paralímpicos de Heidelberg 1972
Srinagar	Srinagar
FC Ingolstadt 04	FC Ingolstadt 04
Berlynse kasteel	Palacio Real de Berlín
Sint Hedwigskatedraal	Catedral de Santa Eduvigis de Berlín
Rooiwit Ahlen	Rot Weiss Ahlen
Märklin	Märklin
Can	Can (banda)
SV Waldhof Mannheim	Waldhof Mannheim
Sjoe	Shu (mitología)
Sigoot	Cigoto
Konfederasie	Confederación
Wuppertaler SV	Wuppertaler SV
Boris Godoenof	Borís Godunov
Ghwano	Guano
Waterkrag	Energía hidráulica
Apokriewe boeke	Apócrifo (religión)
Absint	Absenta
Transkarpatië-oblast	Óblast de Zakarpatia
Tsjegge	Checos
Onomatopee	Onomatopeya
Tarzan	Tarzán
Jinan	Jinan
Veldspaat	Feldespato
Hamer en sekel	Hoz y martillo
Vlag van Costa Rica	Bandera de Costa Rica
Pous Bonifatius III	Bonifacio III
Pous Bonifatius V	Bonifacio V
Pous Pelagius I	Pelagio I
Nelspruit	Nelspruit
Tweede Sjinees-Japannese Oorlog	Segunda guerra sino-japonesa
Olimpiese vlam	Llama olímpica
Vleiland	Humedal
Qingdao	Qingdao
Sony PsP	PlayStation Portable
Suid-Afrikaanse nasionale sokkerspan	Selección de fútbol de Sudáfrica
Eskatologie	Escatología
Internasionale Lughawe van Can Tho	Aeropuerto de Cần Thơ
Groter Concepción	Gran Concepción
Ahvaz	Ahvaz
Matilde Camus	Matilde Camus
Christopher Wren	Christopher Wren
Blackpool	Blackpool
Gentoo Linux	Gentoo Linux
Rewolwer	Revólver
Pous Lucius II	Lucio II
Pous Innocentius II	Inocencio II
Pous Benedictus XII	Benedicto XII
Pous Clemens VIII	Clemente VIII
Spoetnik-ruimteprogram	Programa Sputnik
Philips	Philips
Predasie	Depredación
DOS (bedryfstelsel)	DOS
Soemi-oblast	Óblast de Sumy
Logiese hek	Puerta lógica
Secure Shell	Secure Shell
Beaufortskaal	Escala de Beaufort
Vlag van Paraguay	Bandera del Paraguay
Wespedief	Pernis apivorus
Verenigde Arabiese Republiek	República Árabe Unida
Eduard V van Engeland	Eduardo V de Inglaterra
Maät	Maat
Origenes	Orígenes
Bournemouth	Bournemouth
Vancouver-eiland	Isla de Vancouver
Eugenetika	Eugenesia
Avarua	Avarua
Parwati	Párvati
Topkapi-paleis	Palacio de Topkapi
Gloucester	Gloucester
Pous Sabinianus	Sabiniano
Pous Formosus	Formoso
Pous Romanus	Romano (papa)
Pous Honorius I	Honorio I
Pous Nicolaas I	Nicolás I (papa)
Pous Johannes VIII	Juan VIII
Pous Bonifatius IV	Bonifacio IV
Nanterre	Nanterre
Henry James	Henry James
Mehmet IV	Mehmed IV
