Afrika	África
Francis Crick	Francis Crick
Hans M Sutermeister	Hans Martin Sutermeister
Tala	Panal
Prefektur Ehime	Prefectura de Ehime
Spesies cures	Extinción
Grudziądz	Grudziądz
Rebo Awu	Miércoles de Ceniza
Al-Andalus	Al-Ándalus
AS Terbuka (tènes)	Abierto de Estados Unidos
Asam nukleat	Ácido nucleico
Sibernetika	Cibernética
Gloria Macapagal-Arroyo	Gloria Macapagal Arroyo
II Korintus	Segunda epístola a los corintios
George Gershwin	George Gershwin
Heinrich Bullinger	Heinrich Bullinger
Josef Ackermann	Josef Ackermann
Royal Society	Royal Society
Henri-Frédéric Amiel	Henri-Frédéric Amiel
Radovan Karadžić	Radovan Karadžić
Kacepetan swara	Velocidad del sonido
Zakat	Azaque
Wesley Sneijder	Wesley Sneijder
Scorpions (band)	Scorpions
Tèknik otomotif	Ingeniería automotriz
Bauhaus	Escuela de la Bauhaus
Mesin cuci	Lavadora
KARA	Kara (banda)
Georgy Zhukov	Gueorgui Zhúkov
Malam (dat)	Cera
Tuk	Manantial
Paus Pius VII	Pío VII
Ontran-ontran	Disturbio
Paus Gregorius IX	Gregorio IX
Platyhelminthes	Platyhelminthes
Kreteg Brooklyn	Puente de Brooklyn
Slumdog Millionaire	Slumdog Millionaire
ATP Challenger Tour 2011	ATP Challenger Series 2011
Bontang FC	Bontang FC
Piła	Sierra (herramienta)
Carlos Cuéllar	Carlos Cuéllar
Tian Tan	Templo del Cielo
Simon Mignolet	Simon Mignolet
Imam (Islam)	Imán (religión)
Dhaptar negara bagéan Amérika Sarékat miturut cacahing pedunung	Anexo:Estados de los Estados Unidos por población
Titus Bramble	Titus Bramble
Papirus	Papiro
Melbourne (disambiguasi)	Melbourne (desambiguación)
Paus Urbanus I	Urbano I
Willem III	Guillermo III de los Países Bajos
ICAO	Organización de Aviación Civil Internacional
Prastawa Tunguska	Bólido de Tunguska
Fraizer Campbell	Fraizer Campbell
Craig Gardner	Craig Gardner
David Meyler	David Meyler
Autobot	Autobots
Warner Bros	Warner Bros.
Connor Wickham	Connor Wickham
David Vaughan	David Vaughan
Joris Mathijsen	Joris Mathijsen
Jack Colback	Jack Colback
Filippo Inzaghi	Filippo Inzaghi
Kastil Hunyad	Castillo de Hunyad
Gunung butak	Monte Butak
Kristen Stewart	Kristen Stewart
Marjane Satrapi	Marjane Satrapi
Federasi Bulu Tangkis Dunia	Federación Mundial de Bádminton
Land der Berge, Land am Strome	Bundeshymne
Gran Torino	Gran Torino
Paus Benediktus XIV	Benedicto XIV
Sulitjelma	Sulitjelma
Taman kanak-kanak	Educación preescolar
Aerosmith	Aerosmith
Segara Galiléa	Mar de Galilea
Gendéra Ceko	Bandera de la República Checa
Gendéra Bangladesh	Bandera de Bangladés
Bom	Bomba (explosivo)
Pambuahan	Fecundación
Paus Alexander VII	Alejandro VII
Actinopterygii	Actinopterygii
George III saking Britania Raya	Jorge III del Reino Unido
Paus Sixtus II	Sixto II
Douglas MacArthur	Douglas MacArthur
Mangsi	Tinta
Allianz Arena	Allianz Arena
Miranda Kerr	Miranda Kerr
Teripang	Holothuroidea
Pixar Animation Studios	Pixar
Vakuola	Vacuola
Donya Anyar	Nuevo Mundo
Wong Serbia	Serbios
Ikatan Kovalen	Enlace covalente
Gajih	Grasa
Paus Viktor I	Víctor I
Gelombang mikro	Microondas
Mahmud Abbas	Mahmud Abás
Tapir	Tapirus
Guillotine	Guillotina
Paus Pius VI	Pío VI
Paus Innosensius III	Inocencio III
Seni Abstrak	Arte abstracto
Mick Jagger	Mick Jagger
Niagara Falls, New York	Niagara Falls (Nueva York)
Krisis Rudal Kuba	Crisis de los misiles en Cuba
Planèt jero	Planeta terrestre
Cephalopoda	Cephalopoda
Bathara Indra	Indra
FC Porto	Fútbol Club Oporto
Stadion Wembley	Estadio de Wembley (2007)
Lukas	Lucas el Evangelista
Bioinformatika	Bioinformática
Kanker payudara	Cáncer de mama
Layang Ibrani	Epístola a los hebreos
Layang Paulus Galatia	Epístola a los gálatas
Sidat	Anguilliformes
Dinding sèl	Pared celular
Viskositas	Viscosidad
Hidetoshi Nakata	Hidetoshi Nakata
Irving Berlin	Irving Berlin
Wehrmacht	Wehrmacht
Ricky Martin	Ricky Martin
Segara Aru	Mar de Arafura
Advance Micro Device	Advanced Micro Devices
Wangsa Shang	Dinastía Shang
Harold Wilson	Harold Wilson
Hiu putih	Carcharodon carcharias
Paul Pogba	Paul Pogba
Tragedi Bhopal	Desastre de Bhopal
Persepolis	Persépolis
Antraks	Carbunco
Roger Martin du Gard	Roger Martin du Gard
Kung Fu Panda (film)	Kung Fu Panda
Niš	Niš
Larva	Larva
Kastanya	Castanea
Train à Grande Vitesse	Train à Grande Vitesse
Prefektur Gunma	Prefectura de Gunma
Duyung	Dugong dugon
Hugh Jackman	Hugh Jackman
Mario Balotelli	Mario Balotelli
Pupu	Muslo
Adobe Photoshop	Adobe Photoshop
Russell Crowe	Russell Crowe
François I saking Prancis	Francisco I de Francia
Paus Clemens XI	Clemente XI
Deltoideus	Músculo deltoides
Prefektur Hyogo	Prefectura de Hyōgo
Mount Athos (otonom)	Monte Athos
Stamford Raffles	Thomas Stamford Raffles
Sajarah Jepang	Historia de Japón
Gendéra Bahrain	Bandera de Baréin
Luxor	Lúxor
Romulus Augustus	Rómulo Augústulo
Jacques Derrida	Jacques Derrida
Nanga Parbat	Nanga Parbat
Elizabeth saking Rusia	Isabel I de Rusia
Lindhu Samudra Hindhia 2004	Terremoto del océano Índico de 2004
Tonggèrèt	Cicadidae
Mary II saking Inggris	María II de Inglaterra
Raja William IV	Guillermo IV del Reino Unido
Perseus (mitologi)	Perseo
Hatikvah	Hatikva
Dimetrodon	Dimetrodon
Menachem Begin	Menájem Beguín
Drosophila melanogaster	Drosophila melanogaster
Carnotaurus	Carnotaurus
Karang Kingman	Arrecife Kingman
Kembang dahlia	Dahlia
Abelisaurus	Abelisaurus
Marcha Real	Marcha Real
Plasmodium	Plasmodium
Sfinks Agung Giza	Gran Esfinge de Guiza
Spinosaurus	Spinosaurus
Réplikasi DNA	Replicación de ADN
Paus Damasus I	Dámaso I
Harun Ar-Rasyid	Harún al-Rashid
Atol Johnston	Atolón Johnston
Titanoboa	Titanoboa
Acropolis	Acrópolis de Atenas
Acrocanthosaurus	Acrocanthosaurus
I Para Raja	I Reyes
Ester	Libro de Ester
Juru Kotbah	Libro del Eclesiastés
Yukio Hatoyama	Yukio Hatoyama
Peken Suci	Semana Santa
Layang Paulus Kolose	Epístola a los colosenses
Layang Yakobus	Epístola de Santiago
I Yohanes	Primera epístola de Juan
Filemon	Epístola a Filemón
Kasus nominatif	Caso nominativo
II Tesalonika	Segunda epístola a los tesalonicenses
Meridian Utama	Meridiano de Greenwich
Sajarah Amérika Sarékat	Historia de los Estados Unidos de América
I Tesalonika	Primera epístola a los tesalonicenses
I Petrus	Primera epístola de Pedro
Banja Luka	Bania Luka
Anestesi	Anestesia
Determinisme	Determinismo
Meteor	Meteoro (astronomía)
Tom lan Jerry	Tom y Jerry
Gendéra Cina	Bandera de la República Popular China
Kaos oblong	Camiseta
Pacul	Azada
Paus Fabianus	Fabián (papa)
Paus Dionysius	Dionisio (papa)
Imhotep	Imhotep
II Petrus	Segunda epístola de Pedro
I Timotius	Primera epístola a Timoteo
Kosmètik	Cosmético
Teluk Siam	Golfo de Tailandia
Mauna Kea	Mauna Kea
UEFA Euro 2000	Eurocopa 2000
Eskimo	Esquimal
Lee Kuan Yew	Lee Kuan Yew
Dhéyé	Mantodea
Tangen	Tangente (geometría)
Oliver Kahn	Oliver Kahn
Universitas Bologna	Universidad de Bolonia
International Standard Serial Number	ISSN
Prefektur Gifu	Prefectura de Gifu
Pitulung:Pranala ISBN	Wikipedia:Fuentes de libros
Prefektur Nara	Prefectura de Nara
Imigrasi	Inmigración
Bordhil	Burdel
Ater-ater SI	Prefijos del Sistema Internacional
Homs	Homs
Pulo Howland	Isla Howland
SPQR	SPQR
Prefektur Wakayama	Prefectura de Wakayama
Prefektur Shizuoka	Prefectura de Shizuoka
Pakunjaran Alcatraz	Isla de Alcatraz
Prefektur Shiga	Prefectura de Shiga
Ironi	Ironía
Boston Celtics	Boston Celtics
Murad II	Murad II
Venus saka Willendorf	Venus de Willendorf
Khalifah	Califato
Louis-Jacques-Mandé Daguerre	Louis Daguerre
Sosis	Salchicha
Autotrof	Nutrición autótrofa
II Yohanes	Segunda epístola de Juan
Kitab Yésaya	Libro de Isaías
III Yohanes	Tercera epístola de Juan
Paus Clemens V	Clemente V
Layang Yudas	Epístola de Judas
Hijroh	Hégira
II Timotius	Segunda epístola a Timoteo
Kitab Titus	Epístola a Tito
Kapibara	Hydrochoerus hydrochaeris
Claude Simon	Claude Simon
Tébéng	Escudo
Wikipedia:Fair use	Fair use
Marmut	Marmota
Prajanjèn Internasional	Tratado internacional
J-pop	J-Pop
Paus Urbanus VIII	Urbano VIII
Tiramisu	Tiramisú
Paus Clemens XIV	Clemente XIV
Yérémia	Libro de Jeremías
Dinard	Dinard
Ezra	Libro de Esdras
Nehemia	Libro de Nehemías
Yoel	Libro de Joel
Pestisida	Plaguicida
Dominique de Villepin	Dominique de Villepin
Polokwane	Polokwane
Distribusi Linux	Distribución Linux
Fusarium	Fusarium
Wadhuk	Embalse
Andhuk	Toalla
Sandhal	Sandalia
Wilhelmus van Nassouwe	Wilhelmus
Il Principe	El Príncipe
Penyakit nular	Enfermedad infecciosa
Tobit	Libro de Tobit
Dhompèt	Billetero
Hepatitis	Hepatitis
Daftar:Kutha ing Kroasia	Anexo:Ciudades de Croacia
Mustar	Mostaza
Bipolar	Trastorno bipolar
Shogun	Shōgun
Antonim	Antónimo
Tim nasional bal-balan Denmark	Selección de fútbol de Dinamarca
Lém	Adhesivo
Pit onthel	Bicicleta inglesa
Paus Pius V	Pío V
Wangsa Ptolemeus	Dinastía ptolemaica
Épifani	Epifanía
Gubernur	Gobernador
Paus Leo III	León III (papa)
Paus Anterus	Antero
Paus Pontianus	Ponciano
Ètnografi	Etnografía
Buddha Theravada	Theravada
Seiji Maehara	Seiji Maehara
Shinzō Abe	Shinzō Abe
Insang	Branquia
Teoréma Pungkasan Fermat	Último teorema de Fermat
Julius Robert Oppenheimer	Robert Oppenheimer
Komisi Dhuwur tumrap Pengungsi Perserikatan Bangsa-Bangsa (UNHCR)	Alto Comisionado de las Naciones Unidas para los Refugiados
De jure	De iure
Camilo José Cela	Camilo José Cela
Misa	Misa
Jinten putih	Cuminum cyminum
Mamoudzou	Mamoudzou
Saint-John Perse	Saint-John Perse
Paus Gregorius XV	Gregorio XV
Harry Martinson	Harry Martinson
Prefektur Niigata	Prefectura de Niigata
Paus Innosentius XII	Inocencio XII
Paus Paulus V	Paulo V
Paus Leo XI	León XI
Paus Anastasius II	Anastasio II
Paus Lusius I	Lucio I
Paus Markus	Marcos de Ostia
Panguapan	Evaporación
Paus Adrianus IV	Adriano IV
Laksamana	Almirante
Unta Baktria	Camelus bactrianus
Prefektur Okayama	Prefectura de Okayama
Adam Richard Sandler	Adam Sandler
Disleksia	Dislexia
Wong Alemanni	Pueblo alamán
Yom Kippur	Yom Kipur
Paus Paulus III	Paulo III
Alberto Fujimori	Alberto Fujimori
Shmuel Yosef Agnon	Shmuel Yosef Agnón
Paus Urbanus V	Urbano V
Paus Gregorius VII	Gregorio VII
Paus Innosentius XIII	Inocencio XIII
Paus Clemens XII	Clemente XII
Paus Clemens XIII	Clemente XIII
Komune Paris	Comuna de París
Spektrum elektromagnetik	Espectro electromagnético
Asetilena	Acetileno
Gugon tuhon	Superstición
Rakun	Nyctereutes procyonoides
Ja, vi elsker dette landet	Ja, vi elsker dette landet
Achantopholis	Acanthopholis
Camptosaurus	Camptosaurus
Embolotherium	Embolotherium
Kelabat	Trigonella foenum-graecum
Phyllanthaceae	Phyllanthaceae
Argyrosaurus	Argyrosaurus
Adelobasileus	Adelobasileus
Tumor	Tumor
Andrewsarchus	Andrewsarchus
Aepycamelus	Aepycamelus
Charophyta	Charophyta
Dasypogonaceae	Dasypogonaceae
Deinosuchus	Deinosuchus
Gabriel Lippmann	Gabriel Lippmann
Du gamla, Du fria	Du gamla, du fria
Geger	Espalda
F-22 Raptor	Lockheed Martin F-22 Raptor
Paus Sixtus V	Sixto V
Charles VII saking Perancis	Carlos VII de Francia
Seppuku	Harakiri
Rabi	Rabino
Sinau	Aprendizaje
Elia	Elías
Konvènsi Jenéwa	Convenios de Ginebra
John Logie Baird	John Logie Baird
Ashley Cole	Ashley Cole
Stadion San Siro	Estadio Giuseppe Meazza
George Stephenson	George Stephenson
Howard Carter	Howard Carter
Tetanduran wiji kabukak	Gymnospermae
Geisha (Grup Musik)	Geisha (banda)
Globe	Globo terráqueo
Jeon	Jeon
Krikil	Grava
Prefektur Fukui	Prefectura de Fukui
Prefektur Tottori	Prefectura de Tottori
Antioksidan	Antioxidante
Pananggalan Tionghoa	Calendario chino
Kola	Bebida de cola
Gunung Merapi	Monte Merapi
Abu Simbel	Abu Simbel
José de San Martín	José de San Martín
Solanaceae	Solanaceae
Sikat	Cepillo de dientes
Polisakarida	Polisacárido
Jonas Brothers	Jonas Brothers
Feyenoord	Feyenoord Rotterdam
Batang	Tallo
Tarsus, Mersin	Tarso (Turquía)
Roger Moore	Roger Moore
Paus Urbanus VII	Urbano VII
Kali Tisza	Tisza
Saturnus (mitologi)	Saturno (mitología)
Snow White and the Seven Dwarfs (film 1937)	Snow White and the Seven Dwarfs
Yukio Mishima	Yukio Mishima
Flavius Yosefus	Flavio Josefo
Tim nasional bal-balan Kroasia	Selección de fútbol de Croacia
Győr	Győr
Port Said	Puerto Saíd
Suèz	Suez
The Black Eyed Peas	The Black Eyed Peas
Alih aksara	Transliteración
Sabuk	Cinturón (prenda)
Timbangan	Balanza
Choi Minho	Choi Minho
Paus Nikolas V	Nicolás V
Gendéra Filipina	Bandera de Filipinas
Paus Bonifatius VIII	Bonifacio VIII
Hino Nacional Brasileiro	Himno nacional del Brasil
Rhinoceros (genus)	Rhinoceros
Paus Stephanus I	Esteban I (papa)
Paus Anastasius I	Anastasio I (papa)
Paus Felix I	Félix I
Paus Innosentius I	Inocencio I
Bangsawan	Nobleza
Eilat	Eilat
Vaksin	Vacuna
Abdul Hamid II	Abdul Hamid II
Témbok Sesambat	Muro de las Lamentaciones
Prajanjèn Vèrdun	Tratado de Verdún
Sampanye	Champán
Danny Boyle	Danny Boyle
Gendéra Bolivia	Bandera de Bolivia
Menara CN	Torre CN
Tim nasional bal-balan Uruguay	Selección de fútbol de Uruguay
Tim nasional bal-balan Yunani	Selección de fútbol de Grecia
Kelenjar idu	Glándula salival
Usus rolas driji	Duodeno
Lukas Podolski	Lukas Podolski
Topaz	Topacio
Gendéra Gambia	Bandera de Gambia
Camelidae	Camelidae
Nubia	Nubia
Gendéra Antigua lan Barbuda	Bandera de Antigua y Barbuda
Téori Asal-Usul Kauripan	Biogénesis
Pepino	Solanum muricatum
Masakan Singapura	Gastronomía de Singapur
Curling	Curling
Korosi	Corrosión
Kutha Kinabalu	Kota Kinabalu
Derby della Mole	Derbi de Turín
Pulo Tarakan	Isla Tarakan
Oleśnica	Oleśnica
Kapuk	Ceiba pentandra
Peroksisom	Peroxisoma
Force India	Sahara Force India F1 Team
Gandarukem	Colofonia
Masakan Kamboja	Gastronomía de Camboya
Paus Zacharias	Zacarías (papa)
Zachary Quinto	Zachary Quinto
Morąg	Morąg
Pertempuran Chalons	Batalla de los Campos Cataláunicos
Zagarolo	Zagarolo
Vitamin E	Vitamina E
Gatineau	Gatineau
Kimchi	Kimchi
Indonésia Raya	Indonesia Raya
Amplas	Papel de lija
CorelDRAW	CorelDRAW
Cosplay	Cosplay
Dom jait	Aguja (costura)
Neymar	Neymar
Garuda Pancasila	Escudo de Indonesia
George O. Abell	George Ogden Abell
Studenica monastery	Monasterio de Studenica
Rumpun basa Melayu-Polinesia	Lenguas malayo-polinesias
Capelin	Mallotus villosus
Negara-negara Arab	Mundo árabe
Malam	Cera estampada
Kawat Untu	Aparatología fija
Basa Slavik Wétan	Lenguas eslavas orientales
Zakopane	Zakopane
Wangsa Surya	Dinastía solar (hinduismo)
Monumen Nasional (Monas)	Monumento nacional (Indonesia)
Arapaima	Arapaima gigas
Kasus datif	Caso dativo
Suku Manchu	Manchú
Yusuf	José (patriarca)
Naskah Laut Mati	Manuscritos del Mar Muerto
Doetinchem	Doetinchem
Basa Slavik Kulon	Lenguas eslavas occidentales
Zamość	Zamość
One Direction	One Direction
Rutaceae	Rutaceae
Kasus akusatif	Caso acusativo
Kasus génitif	Caso genitivo
Lijepa naša domovino	Himno nacional de Croacia
Kembang Teraté	Nymphaea
Basa Slavik Kidul	Lenguas eslavas meridionales
Lènsa mata	Cristalino
Malbork	Malbork
Hussein saking Yordania	Husein I de Jordania
Thoth	Tot
Groesbeek	Groesbeek
Xiamen Airlines	Xiamen Airlines
Anémon segara	Actiniaria
Muséum Nasional Kyoto	Museo Nacional de Kioto
Hej Sloveni	Hej Sloveni
Kajol Devgan	Kajol
Kolo Touré	Kolo Touré
Hibari Misora	Hibari Misora
Zgorzelec	Zgorzelec
Jelenia Góra	Jelenia Góra
Florès	Isla de Flores (Indonesia)
Jalak surèn	Gracupica contra
Putri malu	Mimosa pudica
Semut semai	Paederinae
Muséum Nasional Sejarah Alam	Museo Nacional de Historia Natural del Instituto Smithsoniano
Observatorium angkasa	Observatorio espacial
Muséum Nasional Sejarah Amerika	Museo Nacional de Historia Estadounidense (Washington)
Delta Putra Sidoarjo	Deltras FC
Kevin Nolan	Kevin Nolan
Spirogyra	Spirogyra
Asimilasi	Asimilación (lingüística)
Magazèn	Cargador (arma)
Catherine Cornaro	Caterina Cornaro
Paus Silverius	Silverio
Seri GP3	GP3 Series
BWF Super Series	BWF Super Series
Mickaël Landreau	Mickaël Landreau
Kalkulus	Cálculo
Crank	Crank (película)
Mikoyan MiG-3	Mikoyan MiG-31
Gunung Kaba	Monte Kaba
Saab Gripen	Saab 39 Gripen
Provinsi ing Polandia	Voivodatos de Polonia
BGM-109 Tomahawk	BGM-109 Tomahawk
George McCartney	George McCartney
B'z	B'z
Stéphane Sessègnon	Stéphane Sessegnon
Pambrontakan Boxer	Levantamiento de los bóxers
GThumb	GThumb
Steven Fletcher (pemain bal-balan)	Steven Fletcher
Lavi	IAI Lavi
David de Gea	David de Gea
Nkosazana Dlamini-Zuma	Nkosazana Dlamini-Zuma
Winston Reid	Winston Reid
Dhaptar negara bagéan Amérika Sarékat miturut jembar wewengkon	Anexo:Estados de los Estados Unidos por superficie
Segara Florès	Mar de Flores
Burgundian	Pueblo burgundio
Heksana	Hexano
Camille Saint-Saëns	Camille Saint-Saëns
Ivica Olić	Ivica Olić
Paul Bunyan	Paul Bunyan
Santiago Ramón y Cajal	Santiago Ramón y Cajal
Exocet	MBDA Exocet
Alpinia	Alpinia
MiG-21	Mikoyan-Gurevich MiG-21
Camillo Golgi	Camillo Golgi
Wilhelmina saka Walanda	Guillermina de los Países Bajos
Salmonella	Salmonella
Colin Powell	Colin Powell
Dzulkaidah	Du l-qa'da
Gong Li	Gong Li
Siren	Sirena
Jean Frédéric Joliot-Curie	Jean Frédéric Joliot-Curie
Kevin-Prince Boateng	Kevin-Prince Boateng
Bursa èfèk Frankfurt	Bolsa de Fráncfort
Westlife	Westlife
F-4 Phantom II	McDonnell Douglas F-4 Phantom II
Ibnu Saud	Abdelaziz bin Saud
Atlantik Airways	Atlantic Airways
Optimus Prime	Optimus Prime
Wikipedia:Markah Wiki	Ayuda:Cómo se edita una página
Tzipi Livni	Tzipi Livni
Frederik Willem de Klerk	Frederik de Klerk
Pangepungan Leningrad	Sitio de Leningrado
Ariana Grande	Ariana Grande
Gedhung Reichstag	Edificio del Reichstag
Paus Benediktus I	Benedicto I
Paus Pelagius II	Pelagio II
Jöns Jakob Berzelius	Jöns Jacob Berzelius
Paul si Gurita	Pulpo Paul
Venus de Milo	Venus de Milo
Lorem ipsum	Lorem ipsum
Perang 9 Taun	Guerra de los Nueve Años
Atol Bikini	Atolón Bikini
Peturasan	Mingitorio
Pangeran Eugene saking Savoia	Eugenio de Saboya
Èksperimèn Hershey-Chase	Experimento de Hershey y Chase
Jean-Baptiste-Gabriel-Joachim Dausset	Jean Dausset
Lamborghini Gallardo	Lamborghini Gallardo
Georgios II saking Yunani	Jorge II de Grecia
Marcell Jansen	Marcell Jansen
Volkswagen Beetle	Volkswagen Tipo 1
Lètnan Jéndral	Teniente general
Codex Sinaiticus	Codex Sinaiticus
Kevin Kurányi	Kevin Kurányi
Oliver Neuville	Oliver Neuville
MiG-17	Mikoyan-Gurevich MiG-17
Christoph Metzelder	Christoph Metzelder
Destiny's Child	Destiny's Child
Rhine-Main-Danube Canal	Canal Rin-Meno-Danubio
Georges Charpak	Georges Charpak
Edward Victor Appleton	Edward Victor Appleton
Albert Fert	Albert Fert
Marguerite Duras	Marguerite Duras
MiG-19	Mikoyan-Gurevich MiG-19
Brussels Airlines	Brussels Airlines
Lee Donghae	Lee Donghae
Choi Siwon	Siwon
Michael Bublé	Michael Bublé
Jung Yong Hwa	Jung Yong Hwa
Elinor Ostrom	Elinor Ostrom
Edin Džeko	Edin Džeko
Mangkok	Cuenco
Mungu ibariki Afrika	Mungu ibariki Afrika
Isabeau saking Bavaria	Isabel de Baviera-Ingolstadt
Asosiasi Bal-balan Jerman	Federación Alemana de Fútbol
Yusuf Islam	Cat Stevens
Craig David	Craig David
Piotr Trochowski	Piotr Trochowski
Alkuin	Alcuino de York
Tètès	Melaza
Driji sikil	Dedos del pie
Pemakan kenthang	Los comedores de patatas
Juliana (Belanda)	Juliana de los Países Bajos
Willem-Alexander saking Walandi	Guillermo Alejandro de los Países Bajos
Nickelodeon	Nickelodeon
Hugo Grotius	Hugo Grocio
René Adler	René Adler
Iskander Mirza	Iskander Mirza
Wikipédia basa Indonésia	Wikipedia en indonesio
Toni Braxton	Toni Braxton
Léon Jouhaux	Léon Jouhaux
Sekolah	Escuela (desambiguación)
Energi Potensial	Energía potencial
Richard Holbrooke	Richard Holbrooke
Chris Brown	Chris Brown (cantante)
Robert Brown	Robert Brown
Joséph Lister	Joseph Lister
Masatoshi Koshiba	Masatoshi Koshiba
Louis Eugène Félix Néel	Louis Eugène Félix Néel
Cyperaceae	Cyperaceae
Heckler & Koch MP5	Heckler & Koch MP5
Parmigiano-Reggiano	Queso parmesano
Amaranthaceae	Amaranthaceae
Paus Clemens X	Clemente X
Paus Clemens IX	Clemente IX
Oleaceae	Oleaceae
Paus Benediktus XIII	Benedicto XIII (papa)
Sabak digital	Tableta (computadora)
Kitab Yesus bin Sirakh	Libro de la Sabiduría de Jesús ben Sira
Srebrenica	Srebrenica
Kali Bug	Bug Occidental
Exxon	ExxonMobil
Levis Strauss	Levi Strauss
Bayem	Amaranthus
Coffea	Coffea
Skiptvet	Skiptvet
Sistem klasifikasi APG II	Sistema de clasificación APG II
Piperaceae	Piperaceae
Musaceae	Musaceae
Bromeliaceae	Bromeliaceae
Digitalis	Digitalis
Karèt (wit)	Hevea brasiliensis
Oxalidaceae	Oxalidaceae
Malvaceae	Malvaceae
Myrtaceae	Myrtaceae
Rubiaceae	Rubiaceae
Moraceae	Moraceae
Euphorbiaceae	Euphorbiaceae
Anacardiaceae	Anacardiaceae
Yad Vashem	Yad Vashem
Univèrsitas Leiden	Universidad de Leiden
Caricaceae	Caricaceae
Markisa	Passiflora edulis
Bolesławiec	Bolesławiec
Air Berlin	Air Berlin
Kostrzyn nad Odrą	Kostrzyn nad Odrą
Koki	Cocinero
Kelenjar pituitari	Hipófisis
Brassicaceae	Brassicaceae
Dievs, svētī Latviju!	Dievs, svētī Latviju
Jati (tanduran)	Tectona grandis
Verbenaceae	Verbenaceae
Jambé	Areca catechu
Kasus ablatif	Ablativo (gramática)
Kembang kertas	Bougainvillea
Unilever	Unilever
Puma AG	Puma (marca)
Hibiscus	Hibiscus
Zoran Đinđić	Zoran Đinđić
BMI	Bmi
Ryoji Noyori	Ryōji Noyori
Bitola	Bitola
Heydar Aliyev	Heydər Əliyev
Marie Louise	María Luisa de Habsburgo-Lorena
Partai Komunis Indonésia	Partido Comunista de Indonesia
Hibiscus syriacus	Hibiscus syriacus
Universitas Tèknologi München	Universidad Técnica de Múnich
Piombino	Piombino
Thutmose III	Tutmosis III
Tindhik	Piercing
Asem buta	Adansonia
Bełchatów	Bełchatów
Piotrków Trybunalski	Piotrków Trybunalski
Jaworzno	Jaworzno
Suji	Dracaena
Koka	Erythroxylum coca
Bipasha Basu	Bipasha Basu
Żagań	Żagań
Gunung Agung	Monte Agung
Kesemek	Diospyros kaki
Piekary Śląskie	Piekary Śląskie
Carlton Cole	Carlton Cole
David Irving	David Irving
-stan	-stán
Rektum	Recto
Matt Jarvis	Matthew Jarvis
Juhi Chawla	Juhi Chawla
Lord Carnarvon	George Herbert de Carnarvon
Louis Nicolas Davout	Louis Nicolas Davout
Radomsko	Radomsko
Matthew Taylor	Matthew Taylor
Priyanka Chopra	Priyanka Chopra
Meliaceae	Meliaceae
James Collins (pemain bal-balan kalairan 1983)	James Collins (futbolista)
Anyelir	Dianthus caryophyllus
Opuntia	Opuntia
Joey O'Brien	Joey O'Brien
Ricardo Vaz Tê	Ricardo Vaz Tê
Jack Collison	Jack Collison
Andy Carroll	Andy Carroll
Vidya Balan	Vidya Balan
Themis	Temis (mitología)
Alkuna	Alquino
Kapang	Moho
Blimbing	Averrhoa carambola
Suruh	Piper betle
Kembang Sepatu	Hibiscus rosa-sinensis
Krokot	Portulaca
Takhta Suci	Santa Sede
Tivoli, Italia	Tívoli
Annapurna	Annapurna
Joseph Priestley	Joseph Priestley
Knut (bruwang ès)	Knut (oso polar)
San Antonio Spurs	San Antonio Spurs
Gugelhupf	Gugelhupf
Vereenigde Oostindische Compagnie	Compañía Neerlandesa de las Indias Orientales
Travnik	Travnik
Camp Nou	Camp Nou
Julia Kristeva	Julia Kristeva
Stadion Olimpico	Estadio Olímpico de Roma
Badhak Putih	Ceratotherium simum
Perang Rusia-Jepang	Guerra ruso-japonesa
Anggota PBB	Anexo:Estados miembros de las Naciones Unidas
Paus Pius III	Pío III
Hen Wlad Fy Nhadau	Hen Wlad Fy Nhadau
Ékonomètrika	Econometría
Maglev	Tren de levitación magnética
The King's Speech	El discurso del rey
Damèn	Paja
Cinchona	Cinchona
Kanker serviks	Cáncer cervical
Idep	Pestaña
Paus Aleksander III	Alejandro III (papa)
Kembang Sedep Malem	Polianthes tuberosa
Pulpèn	Bolígrafo
Rega	Precio
Paus Honorius III	Honorio III
Ole Christensen Roemer	Ole Rømer
Segara Sulu	Mar de Joló
Hernán Crespo	Hernán Crespo
Rama	Rama (dios indio)
Stephenie Meyer	Stephenie Meyer
Universitas Edinburgh	Universidad de Edimburgo
Norodom Sihanouk	Norodom Sihanouk
Konveksi	Convección
Ril sepur	Vía férrea
Robert Kubica	Robert Kubica
Paus Kallixtus III	Calixto III
Paus Marsellinus	Marcelino
Paprangan Actium	Batalla de Accio
Gendéra Kolombia	Bandera de Colombia
Al-Farabi	Al-Farabi
Benik	Botón (indumentaria)
Saint-Denis	Saint-Denis
Paus Eusebius	Eusebio (papa)
Nils Gustaf Dalén	Nils Gustaf Dalén
Pretzel	Pretzel
Jack Kerouac	Jack Kerouac
The Da Vinci Code (film)	El código Da Vinci (película)
Friuli	Friuli
Jinten ireng	Nigella sativa
Utilitarianisme	Utilitarismo
Paus Innosentius IV	Inocencio IV
Alfred Russel Wallace	Alfred Russel Wallace
Salisbury, Inggris	Salisbury
Amhran na bhFiann	Himno nacional de Irlanda
Gendéra Ghana	Bandera de Ghana
Ang Lee	Ang Lee
Prefektur Tokushima	Prefectura de Tokushima
